helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[0, 0]",1365379200,A2DDCC1DS076H8,"Even though Nikon lense covers are thick and of excellent quality, Tiffen brand is just as thick and almost equivalent in quality.  A great price and fast shipping.","04 8, 2013",5.0,B00004ZC8Y,Good Quality.,"JerseyJones ""JerseyJones"""
"[0, 0]",1385856000,A91SZ1CE1A2PY,I bought this polarizer for use with my Nikon P7700 and I'm absolutely delighted with the images that I've been able to take when I'm utilizing it.,"12 1, 2013",5.0,B00004ZC8Y,Perfect,J. E. Samms
"[0, 0]",1404172800,A3H2UQJRV9L1HJ,"I bought this recently for my Nikon D3200 and it fits perfectly. It is very easy to screw on and off (haven't encountered having to use pliers to take it off like some reviewers).This is my first CPL filter i have owned, so I cannot compare it to more expensive filters. However, it is clear that a nicer CPL filter would exist in the world. I took some difficult photos of snowy mountains (Idaho sawtooths) yesterday and had a tough time aligning the dark polarizer onto the blue sky behind the mountains (see photo). However, when taking pictures of rivers/creeks the polarizer cuts through the whitewater and allows you to see the river rocks (see my before/after photos). Also, the green foliage beside the river 'pops' with the filter. Unfortunately, at time, the polarizer gives the photos an artificial look (as opposed to a more natural look). Like it's been touched up.It is a great filter, i love it. But definitely amateur quality (perfect for my needs), if you want to take professional-quality photos then you will need something nicer.","07 1, 2014",4.0,B00004ZC8Y,Fits Nikon D3200,Jess
"[0, 0]",1368748800,A13KWW61P2MNL1,Nice filter great for sky and water shots. I liked the results using it to shoot in a forested area that had a lot of different lighting.,"05 17, 2013",4.0,B00004ZC8Y,Filter,Jess Newcomb
"[4, 5]",1251244800,A1XPJQW8A8OZOM,I-LOVE-THIS-FILTER!!!! This makes my outdoor pictures so much better and cuts down on light and saturates colors. I keep this on my main lens at all times.,"08 26, 2009",5.0,B00004ZC8Y,Awesome,"J. Figueroa ""Fantasy Freak"""
"[4, 4]",1359504000,AKVD6ZENOIUAW,"Received a t3i as a gift and wanted to get some filters to play around with it and this is one I had heard about. A lot of websites on filters are for going pro camera folks, while I wanted some info on just amateur and regular photos, as I'm not a pro, never will be. I'll leave that to the actual experts. I wanted this filter to improve family photos and vacation photos, so I'll leave a small blurb about what I found out the filter does. Anyone, feel free to correct me!I bought the Tiffen as I had read the Tiffen and Cokin filters were the best, and because of other reviews. It is a glass filter that screws in to a 58mm lens end. Others have info on how you can find out if this one will fit yours. I'm sure you can buy it in whatever the right size is for you.The polarized filter is for blocking reflected light from glass and bodies of water (lakes, ponds, streams, puddles). It can also help to darken the sky in pictures, while not affecting other parts of the picture too much. It does not darken the entire scene, just aspects of it by blocking reflected light. You can control how well it does this by rotating the filter, which is good because if you block out too much light a small puddle can look like a piece of glass on the land, and lose the effect.","01 30, 2013",5.0,B00004ZC8Y,New to DSLR,J. Guhlin
"[0, 0]",1373328000,A2VI45SXKJHPZU,Great value here folks. I used the polarizer stacked with a Tiffen UV filter/on my canon 200L prime. ZERO light fall off on the edges/no vignetting. I used during a 4th of July family gathering on a bright sunny day. Up to 50% cropping and could not see problems with sharpness/detail/contrast. The circular polarizer blocks 2 stops of light which helped maintain the aperture at a constant f/2.8 @ 200 ISO -2/3 ev shooting raw. Later in the evening I took the polarizer off and took photos with the UV protection filter. Kind of a cheap insurance policy to keep my lens abrasion free and a quick solution when i need more light to work with. For me very practical to stack the two filters & store the filter case in my pocket...no worries bothering with my camera bag..just take off the polarizer and put in my pocket.,"07 9, 2013",5.0,B00004ZC8Y,Nice & Thin for stacking,J. Gwinn
"[0, 1]",1257724800,A12HY2EMUESFMY,Tiffen filters have always given me what I expected from them.  This filter is no exception. This is a high quality circular polarizing filter.,"11 9, 2009",5.0,B00004ZC8Y,Excellent Filter,J. Hausmann
"[0, 0]",1352505600,A1KJRNFAO7K5S5,"I've had this on my Nikon 18-200mm for a few weeks now, and really like it. It truly brings out great colors in the photos. However, it's much darker than I would like for a polarizer. This, combined with the aperature of the 18-200, has resulted in some blurry photos for me (especially indoors when ambient light is crucial). That is mostly my fault for being too lazy to take it off, pero ni modo.","11 10, 2012",4.0,B00004ZC8Y,Seems good but a little dark,J.
"[2, 3]",1282262400,A1F0GWKAOVHJJH,"Simply put, this is one of the best purchases that I've ever made for outdoor photography.Basically, polarizers filter light out of your lenses and the circular nature of this filter allows you to rotate it to experiment and get your ideal results.I've only been pleased with my photos so far.  Colors are staying bright but not overly saturated and filter seems well built and sturdy.  Does not ""feel"" cheap in other words.","08 20, 2010",5.0,B00004ZC8Y,Nothing better for outdoor photography,Jimmy!
"[2, 2]",1240444800,APHX5AY1NIAOM,"I was really impressed with this filter, works great, glass was perfect, the turning darkened the landscapes, etc.  Definitely recommend.","04 23, 2009",5.0,B00004ZC8Y,"Great Filter, Low Price or Not",J. J. Honeycutt
"[0, 0]",1369180800,AMGNUOEV8K5OX,Works very well for making blue skies; lose some light but no problem on a sunny day.  Does the job.,"05 22, 2013",5.0,B00004ZC8Y,Like it; does the job.,J. Lockhart
"[0, 0]",1378512000,A138DFQ51AVH1W,Works as advertised.  This filter does what it is advertised to do and would buy it again. Would do it again.,"09 7, 2013",5.0,B00004ZC8Y,As advertised,john &amp;#34;PB&amp;#34; Hammond
"[0, 0]",1389484800,A1M6X8CH3J2K4J,"Well constructed. Has a quality feel. Made in USA.It polarizes the light coming through your lens--twist the two-piece filter ring to see the variation.It's not easy to operate with a lens hood on. I reach into the hood to twist the filter ring, but that blocks part of the viewfinder while I'm doing it. Not a huge problem.","01 12, 2014",4.0,B00004ZC8Y,works perfectly,John Busco
"[0, 0]",1339027200,AHF4I1FSIHABC,"I bought this as a higher end circular polarizer to reduce glare and it does everything I bought it for, just be careful about over tightening it, I actually cut my hand trying to take it off once","06 7, 2012",5.0,B00004ZC8Y,"Great polarizer, but kinda sharp",John Lee
"[0, 0]",1403395200,ABK9XIVPKPJ2T,It works good. Got it on time and gives good look to photos. What can I say it works good and came on time. I like it.,"06 22, 2014",5.0,B00004ZC8Y,It works good.,John P. Giusti
"[0, 0]",1378166400,A3GTIOC5RLV8VG,"You can get a really cool effect, with a lot of adjustment and its pretty cheap. Interesting to see the visual change","09 3, 2013",5.0,B00004ZC8Y,Right price,John Pooley
"[0, 0]",1373673600,A258IZLBPL93YO,"Liked this one so well I ordered another for my other lens, much better than the AFGA Photo polarizer  that I also bought from Amazon as it had issues.","07 13, 2013",4.0,B00004ZC8Y,Tiffen 55mm Circular Polarizer,"John R. Shockley ""Rick Shockley"""
"[1, 1]",1386547200,AP8EXADSLHZET,This is a great filter. Really helps with color and glare. I have it on a Canon XSi DSLR.  Love how you can rotate the filter for the effect you want.,"12 9, 2013",5.0,B00004ZC8Y,Nice filter for the price and works very well.,"John V. Winn ""JonJonBear"""
"[2, 3]",1307577600,A27TFIT1BJGL60,I had previously purchased a cheap circular polarizer filter and I could not get my lens to focus properly with it on.  So I spent a little more on this filter and I am very pleased with the results!  It worked great and has fine clarity.  I'm looking forward to creating much better landscapes with this filter.,"06 9, 2011",5.0,B00004ZC8Y,Great filter,Joni H.
"[1, 1]",1381276800,A2Z3QNSR3BA6TZ,"I've used Tiffen filters from way back and their quality is still top-notch. Nothing fancy, just a well-made accessory filter.","10 9, 2013",5.0,B00004ZC8Y,Tiffen is still a great value,Jorge A. Gonzalez
"[0, 0]",1397779200,A1LOI1TWHR8F2O,"checked pricing, thought I give it try, worked easy into lens, worked as I wanted would back again if needed.AAAA+","04 18, 2014",5.0,B00004ZC8Y,Tiffen 72mm circular polarizer,"Joseph Hallahan ""Conirish"""
"[0, 0]",1386720000,A1URK6R68QT3W0,"I have used Circular Polarizer Glass Filters before, but didn't have one to fit the 58MM camera lens.  This lens goes on and comes back off easily.","12 11, 2013",5.0,B00004ZC8Y,Nice lens,jud49
"[0, 0]",1384905600,A1HOJZ7CVUV1FT,"My father got me started with Tiffen filters many years ago, and I've never had any reason to change. This is exactly what I expected and performs perfectly. Unless you are a serious pro, and know that you have specific needs that require something else, I'd recommend this to anyone.","11 20, 2013",4.0,B00004ZC8Y,The standard for Polarizers.,Justin Zane Chudgar
"[0, 0]",1380240000,A33P4LYLEU2GI4,"The Tiffen 72mm Circular Polarizer is affordable, but I couldn't see that noticeable of a difference using it compared to some even cheaper polarizers I've used in the past. It also got stuck on my lens the first time I tried it. I struggled with a rubber band, putting it in the freezer, etc. for nearly an hour trying to get it off. I finally handed it over to my roommate so he could give it a try. (I was terrified he'd break it so I watched over him and coached him on how to hold it). Luckily, he got it off without incident. Needless to say I've ordered some filter wrenches in case this happens again.","09 27, 2013",3.0,B00004ZC8Y,Affordable but...,"Kara M. Whitmore ""Karadactyl"""
"[0, 0]",1394582400,AAYED12NEOVQL,"No complaints. Fits my lens great & is durable glass. Excellent at cutting glare. I have several Tiffen polarizer, ND, and UV filters & would recommend this to any photographer.","03 12, 2014",5.0,B00004ZC8Y,Works great!,Karen Moreland
"[0, 0]",1363132800,A3EK1NEPCXMGSY,"If you're taking pictures outside with a dslr, YOU NEED THIS.  The change of intensity in the colors is amazing.  It's not great inside because even on the low end of polarization it still makes the exposure a lot darker.  I took mine with me on my last trip and put it on when I was going to the beach for the day and removed it when we explored the town at night.","03 13, 2013",5.0,B00004ZC8Y,If you're taking pictures outside,Katie
"[0, 0]",1352419200,A2WKE2BZ8XBVI8,Works fine.  Enhances color and makes sky and clouds more pleasing to the eye.  Good value.  Threads match perfectly.  Rotation is smooth.,"11 9, 2012",5.0,B00004ZC8Y,Works fine,KCHAWK
"[0, 0]",1373846400,A5LR1AC6LW542,"Kinda worry when purchased it because its low price. After using it for my whole trip, I love it so much!! I use it on my Sony Nex-3N and I can really tell the big difference. No more reflections when I takes pic from inside the window, more natural colors and sky comes out so detail!","07 15, 2013",5.0,B00004ZC8Y,Love it!!,K. Chen
"[0, 0]",1395705600,A6ZV6E2RHT9AF,I needed a quality circular polarizer to take with me on car shoots.The Tiffen filter works very well. It came free of any marks or dirty on the filter itself.The rotating portion feels really nice. High quality and with smooth operation.This filter helped reduce the reflections the can be seen in a cars paint. It also held to bring out the sky and improve overall contrast of the images.Overall this is a must have for any photographer.,"03 25, 2014",5.0,B00004ZC8Y,High Quality for a Great Price,Keith P.
"[0, 0]",1389744000,AGT8IBNMB8OIB,Every photographer and DSLR video producer should have one of these and a variable ND filter in their bag. I personally buy 77mm filters and have adapters for my lenses. Saves money and space.,"01 15, 2014",5.0,B00004ZC8Y,Great Purchase,Kelvin
"[0, 0]",1405036800,AVNLQK85B5FAY,received shortly after I ordered. Works fine. good value.,"07 11, 2014",5.0,B00004ZC8Y,Works fine. good value,Ken Major
"[1, 1]",1372723200,A33FJOYLC54UH8,"I've had several Tiffin products in the past, so I was pretty confident with my purchase here. I was looking for a circular polarizer to capture the bright blue Mexican sky on my recent honeymoon. Sadly, this filter disappointed.Pros:-NoneCons:-Could barely tell I was using a circular polarizer compared to non-filter photo.-While not super expensive, I've had good success with Tiffin in the past, but this was a waste of money.I understand that this isn't a $100 Hoya filter, and its my own fault for taking a mid-range filter on my honeymoon, but I still expected more from it.","07 2, 2013",2.0,B00004ZC8Y,Disappointing. Literally disappointing.,Kevin8503
"[0, 2]",1337904000,A21OS6PWQG5YOO,"On my Canon T3i Kit 55-250 lens, this polarizer works well. Make for awesome sky pictures with deep, rich colors. If you are looking for a cheaper polarizer, this is a good one to get.I took off a star because of how it works in screwing it on and off. If you don't pay attention, you can keep twisting the top piece of the polarizer and never actually screw it on or off. It's a two piece assembly that can twist on top but not turn the threads. It's not really a flaw, but is frustrating until you figure out how it's on there, and with big fingers it can be hard to get just right.I'd still buy it again though, I don't really ever take it off my telephoto lens.","05 25, 2012",4.0,B00004ZC8Y,"Works well, annoying to attach or detach",Kevin B.
"[1, 1]",1381708800,A22RGB7BRUFI96,"Product arrived when expected, and quality is as expected. I am still trying to learn to get the best result of the filter, by how far to rotate it. I still need more work, but it is an experience thing, not a product problem","10 14, 2013",5.0,B00004ZC8Y,Good so far,Kim Goodwin
"[0, 0]",1361923200,A2B6156ENOSTSH,"Very good value and the performance of the mechanism is what I expected and received.  A temporary disappointment with a significantly loose lens, however a pin inserted into the locking ring and a full circumference twist fixed the problem.","02 27, 2013",5.0,B00004ZC8Y,Very good value,Kirk J. Pinto
"[0, 0]",1403740800,ABID39ATQL9A8,Awesome results...,"06 26, 2014",4.0,B00004ZC8Y,Love Tiffen,"Kishore Shivdasani ""samarpan"""
"[1, 1]",1403049600,A3PFFK1KQL1U9L,The price is right and this is as good as any of the more expensive ones I have used on my primary camera and the backup cameras.,"06 18, 2014",4.0,B00004ZC8Y,A good polarizer at a good price.,"K. Noble ""Noble One"""
"[0, 0]",1383004800,A1I7EYN0WCDZGC,but not a superb filter - however you will know that by the price. I bought it for an inexpensive lens so only wanted a sufficient product,"10 29, 2013",4.0,B00004ZC8Y,its good for the price,KP
"[0, 2]",1264809600,A3I7I0MKM53JUC,"There is not much you can say about a polarizing filer unless you have a problem with it.  I have not detected any distortion or aberration due to using the filter, and it rotates quite easily.  It works for me.","01 30, 2010",3.0,B00004ZC8Y,Works as advertised,"K. R. Goldman ""Ken G"""
"[3, 3]",1336953600,A2CXD0SXP6SXSA,Just received & tested ASAP: photos taken with and without CPL filter. For my camera Canon Powershot SX40HS I strongly recommend the 52-58 step-up adapter the bayonet style not the threaded one (I purchased and tested both): It's easy and faster to install/remove. Once fixed the CPL on the 52-58 step-up adapter I'll leave them together always. This will prevent thread cuts and misalignmentsCPL usage - It makes the difference even I was expecting a little bit more cutting of the reflexions but for the money spent it's very good. Tested at 90 degres (as all indicate) vs sunlight direction and the stones are visible in the pond due to reflexions cut at water surface. As you increase the angle the more effective it is: it's doing the job! At the beginning you need a little experience till you find the max open and max closed positions (CPL ring rotation) then you play with the ring for effects. I'm looking forward to enjoy this CPL filter furthermore for better pictures.,"05 14, 2012",4.0,B00004ZC8Y,Performimg as expected!,"Kris ""Kris"""
"[0, 0]",1392336000,A2D77SR2EP3U7Q,"I've had some spectacular results already with this filter. We recently had about 12-15&#34; of snow-fall. The next day was a beautifully sunny day, and the results I got using this filter were amazing.","02 14, 2014",5.0,B00004ZC8Y,Does What it Say's On The Box,KS DEED
"[0, 0]",1404864000,A1JBFSTP7VNDIK,"Nice filter for the price, I would buy again.","07 9, 2014",4.0,B00004ZC8Y,Four Stars,ktoad
"[0, 0]",1360713600,A32ZFR6Q8BF7EN,Simple and cheap. Improves my daylight landscapes remarkably well. Dual purpose protects my lens also. Another necessity for any serious photographer.,"02 13, 2013",4.0,B00004ZC8Y,Dramatic Improvement,Lalo
"[0, 0]",1397088000,A2S5OVTJN8RF4E,"Provides sky colors in overcast conditions where the naked eye doesn't pick them up.  Didn't expect it to change the whole image, or by any means make a great photo out of an ok one, but I haven't taken any pictures at twilight with city lights, to really test out the top-bottom contrast.  Time and shots will tell, but so far, it looks pretty good.","04 10, 2014",5.0,B00004ZC8Y,Does the job,LatetoDigital
"[1, 1]",1401062400,A2YB1K40KYTUXQ,"The filter has the Tiffen traditional quality at a very good price, It's not Multi coated and that makes it a breeze to clean, plus the ring shows no play...a perfect fit I say. If you are worried about glare, use a lens hood and when shooting, changing your angle of view can possibly eliminate the problem. Remember this filter is made essentially to eliminate reflections indoors or outdoors, and to darken sky's by turning the outer ringI.If you are not a Pro, and are on a budget, and still want results....this is the filter for you. Thanks Tiffen!","05 26, 2014",5.0,B00004ZC8Y,A must have for the serious photographer.,Lee G.
"[1, 1]",1343692800,A3AQSJRSOU03C5,"If you love blue skies and fluffy white clouds, you should try a polarizing filter.  If you sometimes enjoy photographing through glass, the filter can help eliminate reflections.  It is an essential part of a filtration kit and should be in your camera bag.","07 31, 2012",5.0,B00004ZC8Y,Blue skies and reflections....,LMN
"[0, 4]",1398038400,A2PX0FRLGILQJ0,my brother is a guide for fishing and he asked me to purchase for my camera so he can take me out and capture video and photos of fish in the water.  I have not had a chance to use this yet but hope I will soon.,"04 21, 2014",4.0,B00004ZC8Y,For my camera,loralea21
"[0, 0]",1374019200,A2YXJXA4K4FAGV,"This is my first polarizing filter, so I can't compare it to any others.  I can compare it to my other filters though, and it seems well made.  The rotating movement is smooth and works great.  I was able to take some photos with the filter and it lives up to my expectations.  Seems to be a very good value.","07 17, 2013",5.0,B00004ZC8Y,my first circular polarizer,Lothos
"[0, 0]",1383177600,A2KDTDLEKVMFX6,Works as advertised.  Filters out reflections from water and haze from our South Carolina sun. Pictures are sharper with no &#34;fuzzyness&#34;,"10 31, 2013",4.0,B00004ZC8Y,Polarized filter,LP
"[0, 0]",1385078400,A2LQZY45QDW8QQ,This product worked very good for my trip. You need to adjust it so you know exactly where it has its full power and where it doesnt. The Tiffen sign of the moving part ir a great help for that.,"11 22, 2013",5.0,B00004ZC8Y,Very good item,Lucas
"[1, 21]",1247097600,A3UFRL8T18DDDK,"it buys the filters 58mm UV and polarizer , and for my surprise they arrived both with a ray in the glass! , they are of VERY BAD QUALITY, costs much to clean them, I have others of smaller quality and the polvopor almost does not stick they, I do not recommend them are very bad and above they came failed","07 9, 2009",1.0,B00004ZC8Y,Filter bad quality,luisAnello
"[0, 0]",1402358400,A35WGVT8AUEODN,not much to say other than YOU'VE GOT TO HAVE ONE ... buy a decent one for the extra $20-$30 bucks and enjoy the this multiuse filter,"06 10, 2014",4.0,B00004ZC8Y,Circular Polarizer,MacGeezer
"[0, 0]",1395360000,A3211IGL56WLBK,"This filter is okay. It didn't really WOW me by any means but it did work (although it can produce flares sometimes). The Nikon filter costs a lot more money than this so I'm still happy with it. And for anyone wondering, this fit perfectly on my 18-55mm kit lens that came with my D5200.","03 21, 2014",4.0,B00004ZC8Y,"Meh, it's okay",Marie Beech
"[0, 0]",1374624000,A1QG4PIW3KXPD6,Fast shipping. The difference compared to regular pictures wasnt as great as i wished but it certainly reduced a lot of extra glare. Its worth it,"07 24, 2013",4.0,B00004ZC8Y,good.,mario h
"[5, 6]",1263859200,A3H6M91BEVULCS,"Works great. A circular polarizer allows you to get a more even exposure with the sky and the foreground. This is a must for landscape photos on a sunny day especially when there are clouds in the sky. Without it the sky will often ""wash out"" and overexpose, killing the contrast in the clouds and sky. This is my third filter from Tiffen and I am very satisfied with all of them.","01 19, 2010",5.0,B00004ZC8Y,Works like it is suppose to work,Mark D. Pashia
"[0, 0]",1378944000,A276G9VZ5QHKX,This filter fit easily on my camera and adjusts very easily also.  I like its small size and the compactness of its storage case.,"09 12, 2013",4.0,B00004ZC8Y,Very nice polarizing filter,Mark R. Kluth
"[1, 6]",1259020800,A2ZOM5ZCF115OR,"A friend told me to get a circular polarizing filter for my canon lens so the sky here (which is always blue) would pop if there were any clouds.  I needed a protective filter anyway so thought I'd try it.  I really cannot tell the difference when I move the lens as to the difference in polarization.  But, it is a protector for my nice canon lens, even though it is a bit too expensive than just a plain polarizer lens,for just that purpose.","11 24, 2009",4.0,B00004ZC8Y,I can't tell if it works or not,"Mary Beal ""marusya"""
"[32, 38]",1173398400,AW3PPNT2SYLQW,"Filter works fine for the price. It does exactly what a circular polarizer is supposed to. As for the user below who says it causes light loss he's obviously new to photography, all cpl's cause 2 stops of light loss, no matter which brand, how many coats they have.","03 9, 2007",5.0,B00004ZC8Y,Light Loss is normal with CPLs,Matthew Lei
"[0, 0]",1384041600,AI9F70TSNSCFN,"Polarizing filter, like it says.  Made with aluminum.  Has a nice grip texture so rotating it is easy.  Drops your light level so slower shutter speeds can be used.  Makes skies really POP and reduces glare considerably on reflective surfaces such as windows, cars, and water.  Some things photoshop can't fix, try this.","11 10, 2013",5.0,B00004ZC8Y,"Reduces glare, good quality.",max corbett
"[0, 0]",1386460800,A30PFN0XV97KUN,"I use it taking pictures of the ocean, the sky and the sea are now much visible with it. You can adjust the density of the darkness or the filter effect by rotating it.","12 8, 2013",5.0,B00004ZC8Y,It %100 does what it needs to.,"mekie ""mekie"""
"[0, 0]",1388966400,A18GDBXY38VCOK,"A must for large aperture lenses. Great for long exposures and bright conditions, or just experimenting with. I keep a range on hand.","01 6, 2014",5.0,B00004ZC8Y,Fantastic works as advertised,"Melissa V. ""miss7821"""
"[0, 0]",1395360000,A3PR4W9COZVVF8,I used this on my canon rebel t3i and it was very good  for the pictures i took at sandy beach on a sunny cloudless day,"03 21, 2014",4.0,B00004ZC8Y,Works well,michael allen
"[1, 5]",1392681600,A2DAVZ0XIKHHLM,"Eh, too much messing-around at shutter-time to be useful on anything except staged (tripod) photos. I can do 90% of what this filter accomplishes in Photoshop. Wasn't happy with water-landscape photos at all, as the setup to make the sky look good messed-up the water and vice-versa.  I stopped using this with my Nikon D3100 probably 1-week later. Let me know if you want to buy my polarizer!","02 18, 2014",2.0,B00004ZC8Y,"Good for tricks, not for use","Michael Edick ""edickent"""
"[0, 0]",1372204800,A14QBFJ78C1LPE,"The Tiffen 405CP Circular Polarizing Filter screws neatly on to my Sony E series 16-50 zoom lens, eliminating unwanted reflections and deepening sky colors during daylight shooting. One simply turns the polarizing filter while observing the effects in the viewscreen. It will improve your daylight shooting instantly.","06 26, 2013",5.0,B00004ZC8Y,The perfect filter for a digital camera,"Michael L. Craft ""Camera Crazy"""
"[0, 4]",1322092800,A2NY3UVDH4CIOI,"It does prevent some flare but the main reason I use it is for protecting my lens. However, it does let flare in so that's why I'm giving it 3 stars","11 24, 2011",3.0,B00004ZC8Y,As expected for Tiffen,Michael M. Wong
"[0, 0]",1398211200,ADS99W8WMEXZ2,"I bought this for my son, he requested it for his camera.  He does a lot of research before buying anything and when I asked him about this circular polarizer, he said it works great and showed me the photo's he took using it.  Very impressive.","04 23, 2014",5.0,B00004ZC8Y,Perfect,"Michelle Dunn ""Author & artist"""
"[1, 1]",1403395200,A1TF8YM1TQXV41,A great simple filter at a very affordable price. Makes exterior shots pop out. I used it on a 24-105mm Canon L-series lens and am happy with the results.,"06 22, 2014",5.0,B00004ZC8Y,Really awesome product at the right price,MidTwentiesDude
"[0, 2]",1375228800,A3JHYK0F18S290,This was a gift that was sent to a grandson and I have not had a report back from him yet.,"07 31, 2013",5.0,B00004ZC8Y,Gift,Milton N. Burgess
"[0, 0]",1389312000,A2LUVIE01JMT2H,"The Tiffen circular polarizing filter does exactly what it's supposed to do, and it does it well. The threading fits on my Nikkor lenses perfectly, screws on and stays put. The rotating ring on the filter is not too tight, nor too loose and rotates very smoothly, staying put where it's set at. When comparing identical images taken with and without the filter, there are no noticable distortions or color shifts present.","01 10, 2014",5.0,B00004ZC8Y,No distortions,Mirik
"[3, 3]",1304035200,A3FZPHQPQLALJL,"This filter arrived in good condition, it works, the metal ring is thin so that it does not interfere with my wide angle lens. It is better than what I had expected. Based on past experience, Tiffen is my last choice for filters. Maybe I need to revise my belief about this brand because there was nothing wrong with this one.","04 29, 2011",5.0,B00004ZC8Y,Better Than I Expected,Mister Fenster
"[0, 0]",1385424000,A2JCEDUX8K02BF,"Some of the people at the local camera shop don't have a high opinion of Tiffen.  However, I have used this lens for hundreds of photographs along with my expensive B+H and see no difference.  Unless you're a professional or plan on making large posters, I bet you won't see any difference, either.","11 26, 2013",4.0,B00004ZC8Y,Just as good as the expensive filters,"M. McDonald ""Retired APE"""
"[0, 0]",1394841600,AM7OCH3WS4VC1,I must say this is not a bad filter for the money. I'd buy more for other cameras and lenses.,"03 15, 2014",4.0,B00004ZC8Y,A good economy filter.,mossyhorn.
"[1, 1]",1358380800,A8YFJMSXIFDXW,Beautiful results so far. Just got it and leaving this review after chimping. I will let you know after I have some shots on the computer.,"01 17, 2013",5.0,B00004ZC8Y,beautiful,mr nobody
"[3, 4]",1207526400,AKPICUHBNQ5J2,This item is a must have for any DSLR camera. Fits over most filters already used. Easy to spin for the polarization and also easy to take off.,"04 7, 2008",5.0,B00004ZC8Y,Must Have for DSLR,ms13sp
"[0, 0]",1334880000,A1FLK39UE4Q0UW,"I am big fan of Tiffen. The last circular polarizer I had was for 77mm diameter lens and worked great. It was the ONLY filter I ever really needed and it put life in every outdoors picture for most part that I ever took.So I consider having a circular polarizer a must for any outdoors or nature shooter.Having a great faith in Tiffen filters due to past experience, I did not think twice before buying the 82mm version.Sad to say that this particular filter is poorly designed. It is too think so it is difficult to find it to even rotate it. It doesn't seem to fit very well so difficult to rotate.I could live with both of those characteristics. HOWEVER, if I am at 90 degrees from the sun, I am used to getting great picture as that is perfect angle for circular polarizer to do its MAGIC.With this particular filter, it is difficult to say if it is having any effect at all. Sometimes it appears it is having an effect, but I am used to effect being strong and clear I had to over rotate them to reduce the impact.So for passionate photographers, I would recommend they try their luck elsewhere. This filter is bit cheaper, but it is not worth spending whatever it costs.","04 20, 2012",3.0,B00004ZC8Y,"Too thin, and doesn't seem to be doing its job very well","Mumtaz A. Shamsee ""Tazer"""
"[0, 0]",1390003200,AB7T1DDG1HUOD,"Works as aDdvertised- does a pretty decent job- might cut down just a bit on sharpness, but the lenses we have today are so sharp to begin with compared to lenses years ago, that it doesn't really matter much- plus using today's superior processign softwares allows us to get back any lost sharpness quitre nicely-","01 18, 2014",4.0,B00004ZC8Y,Works,Naz
"[1, 1]",1378512000,A2RW2K79D6FZCP,I noticed a fall in the picture quality using the Tiffen. I would rather by a better filter at a higher price rather than losing picture quality.,"09 7, 2013",2.0,B00004ZC8Y,Not good enough,Neil
"[0, 0]",1377216000,A20WUUD9EDWY4N,I got this filter but not use much anyways still like it it will help you some time.When you want to shoot in slow speed,"08 23, 2013",4.0,B00004ZC8Y,ok,"Neng Vang ""Neng2012"""
"[0, 0]",1400112000,AY69Y202QP8ZH,"Bought this for my canon,  seems to be of good quality and it was reasonably priced.  Arrived quickly and in good condition.","05 15, 2014",4.0,B00004ZC8Y,Good value,Nevada1995
"[1, 2]",1381968000,A3FB06QBL0QCZN,"I like it ok but I wish I had more instructions on how to use it.  I saw somewhere that you could turn it to adjust it.  I guess that is my fault, I am just a novice photographer.  I got it mainly to protect my lens.  I leave it on all the time.","10 17, 2013",5.0,B00004ZC8Y,Lens filter,Neweggs
"[69, 81]",1227571200,A9WH4UX4OVGW1,"CIRCULAR POLARIZER:If you have ever owned a pair of Polarized sunglasses, then you now what this filter can do for your camera. By reducing reflections and stray light waves, this filter makes any scene that much clearer.You will see more vibrant colors in bright scenes, your skies will turn a deeper blue, and clouds POP right off the picture. Reduce glare from reflective surfaces such as metal or water.A polarizer works on a specified plain, meaning that the lens must be perpendicular to the direction of the main light source. As with sunglasses, they are parrallel to the ground, which works in most cases since the sun is normally above you.The key to using this filter is that it swivels. Looking through the view finder, turn the filter until the picture is clear and vibrant. You'll notice the image changing as you turn it. In this manner, you may even adjust the level of polarization.A great deal for a very valuable accessory. This filter works perfect, and compared to the higher priced filters, is a steal.----------------------------------------------UV FILTER:The UV Filter prevents haze and reduces bluish tint in photographs by reducing stray UV rays entering the lens. It also has the added benefit of protecting the lens and glass from scratches and accidental damage.There have been stories of photographers dropping their lens and the filter acts as a sort of impact absorber, shattering but leaving the lens unharmed. I would much prefer replacing the inexpensive filter, rather than a lens.In my experience with the Tiffen UV Filter, I have noticed an increased amount of lens flare and reflections over my slightly more expensive UV filters. If I were you, I'd put out the small amount of extra money for a better filter, preferably multi-coated to reduce glare.Enjoy!","11 25, 2008",4.0,B00004ZC8Y,Circular Polarizer and UV Filter,"Nick Chill ""Nick Chill"""
"[0, 0]",1380067200,A1A04BXWALLDJN,"i like this filter too much, but i think it need more deep color, but the pictures that i took with this one are sooo great for real, completly recomended","09 25, 2013",5.0,B00004ZC8Y,Cool Filter,njurado
