reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
AJAYI2W04CER2,B000BTL0OA,kben,"[2, 2]",Bought this to put DD-WRT on. New firmware installation went smooth. Have been using it as a range extender with excellent results.,5.0,Great Router,1337126400,"05 16, 2012"
A2HU9YA03YSNYG,B000BTL0OA,K. Bergen,"[0, 0]","This is an excellent home router out of the box. I recommend it to anybody that wants a decent router with decent security. Frankly, if you are just looking for a decent home router, there are cheaper ones out there.The big feature of this router is it's ability to run alternate operating systems. My preference is Tomato ([...]), but DD-WRT ([...]) is a good one as well. Note that these will void the warranty, but if you want things like SNMP and Static IP assignment by MAC address (basically enhance DHCP, or similar to old-style BOOTPD), then that is the way to go.",5.0,"Excellent router, but buy it for the advanced operating systems",1287446400,"10 19, 2010"
A1T1CZN2U416K2,B000BTL0OA,"Kenji Kikawada ""KamiKazeKenji""","[1, 1]","I'm no power user, but as both a technology enthusiast and a hacker, I'm satisfied with this router.Coming from a crappy ISP-supplied 2Wire, it's a world of difference. After about 2 months of use, I can say that I've barely had any problems with it (aside from problems that ended up being my fault).This model is a few years old, and it doesn't have N connectivity, but none of that matters. My family have quite a few wireless devices around the house, and not once has it slowed down, bogged up, or lagged like my previous 2Wire did. Maybe part of that is because the modem and the router are separate (2Wires are called &#34;gateways&#34; because they're both-in-one). Though I've had to reset my 2Wire constantly, and there were times when it just refused to work, the WRT54GL has none of that. I'm probably sounding sensationalist, but it's all true.I'm currently using shibby's build of Tomato (google &#34;shibby tomato&#34; for more info), which is custom firmware. I strongly suggest it to anyone looking for a little more. It's richly featured yet simple to use. Right now these are the features I have with Tomato:*OpenDNS (with parental filtering), with automatic updating via DNS-O-Matic*Two Wireless networks - one main broadcasted WPA2 connection and one hidden virtual WEP connection (for the family's Nintendo DSs to connect to :D)*QoS (quality of service) (I love this one)*Bandwidth monitoring (useful for people like me who have dbag ISPs who cap your bandwidth but don't readily provide usage statistics)",5.0,Perfect basic router,1373587200,"07 12, 2013"
A1GLE2WMZDSL12,B000BTL0OA,Kenton A. Groombridge,"[0, 0]",The best thing about this is that being Linux based there is an awesome custom firmware that makes this baby rock.  Long Live Linux!,5.0,Yeah Linux,1184457600,"07 15, 2007"
AGK1AODUDMD7P,B000BTL0OA,Kevin Frost,"[0, 0]","I love this device very much! Fully brings out my 50 mbps potential, over wifi! I would recommend this product to anyone looking for wireless speed.",5.0,Works like a wonder!,1368576000,"05 15, 2013"
A1LJ3055SF93YO,B000BTL0OA,"Kevin Jensen ""Jensen in the Northwest""","[0, 0]","Still working just fine 2 years after we bought it.  We had some initial trouble setting it up and talking over the phone for an hour with someone with a strong accent wasn't fun, but it's worked fine since.",5.0,Still working just fine 2 years later,1357948800,"01 12, 2013"
A2OTSI6BXB4CT3,B000BTL0OA,Kevin J. Post,"[0, 0]","This is a replacement for a NetGear router the was failing.  So far, after about a month, I'm very pleased with the Linksys.  Setup was easy and within 10 minutes I had it fully configured.  DDNS functions work well with my DynDNS account.  My NetGear router had this functionality as well but it didn't update reliably.  The LinkSys has worked perfectly.  Firewall, NAT, DMZ, DHCP were all very straight-forward.On the wireless side, I already had a LinkSys 802.11g access point.  The two devices complement each other perfectly. I positioned them so they provide great coverage on all levels of my house, my garage and in my yard.This was a great value for the price.",5.0,Great Product,1207180800,"04 3, 2008"
A2Z8BP1MEJGVDN,B000BTL0OA,Kevin W. Willis,"[0, 0]",No problems. Easy setup. I will update later if problems arise. Had two so far and they both are flawless.,5.0,Best ive ever had.,1356480000,"12 26, 2012"
A1VKV8N7NBYNUK,B000BTL0OA,Kiran Wagle,"[1, 1]","I bought this in large part because it's the best-documented home router out there, thanks to all the Linux hackers who work on alternative firmware.  I installed dd-wrt SP2 following the instructions on their website (load the mini version first and then the full version.)  After I managed to wake up the mini version's Web interface (by pulling the power for 30 seconds and/or connecting first via the wireless interface) and installed the full version, the router has been working happily ever since.  (I run utorrent set to use at most 1500 connections.)  I'm tempted to buy a second one and double the RAM to 32M (which requires surface-mount soldering) since the only shortcoming of this box is that it has a mere 16M and after 20 days, has only 700K free.~ Kiran &lt;[...]>",5.0,Lives up to its reputation,1160697600,"10 13, 2006"
A208ESSSDSLWIN,B000BTL0OA,"Kobe 519 ""Genevieve Cherry-Sours""","[0, 4]",Returned product as it wasn't what I wanted. Description led me to believe it was what I was looking for but it wasn't.,2.0,Fast shipping,1399680000,"05 10, 2014"
A3GDEXMU9587JX,B000BTL0OA,"K. Parsley ""kindlekat""","[1, 1]","This is my second Linksys router, and it provides plenty of power for all my Internet needs. I stream internet movies and videos and it runs smoothly with no problems. It was easy to set up with the CD that was included, and it only took a few minutes. Can't be outdone for the price.",5.0,"Plenty of power, works like a champ!",1378684800,"09 9, 2013"
A20YJDWDMWZ9NS,B000BTL0OA,Kpop Fanatic,"[1, 1]","I don't know much about networks and routers. I spent hours trying to get this setup right. I couldn't get all my computers working at once. Reset, unplug, change cables, over and over and was so frustrated. I called my cable company and the rep said he would transfer me to Linksys and they will help me get it working. I don't even remember having to hold and a Linksys rep patiently worked with me for about 20 minutes getting everything working. (My pc had config issues) Works perfect now!",4.0,Linksys support saved me!,1381363200,"10 10, 2013"
A2E9WP0U4TDZQV,B000BTL0OA,K. Riley,"[0, 0]","The firmware that comes with the router was perfectly functional, but I installed dd-wrt ([...]) on the router to get more utility out of it. It works very well, and our wireless internet is very fast.",5.0,Provides great signal,1313366400,"08 15, 2011"
A3094EPI56GKZ6,B000BTL0OA,"Kristen E. Bogren ""Kristen Bogren""","[0, 0]","This is the second router I have purchased through Linksys- The first one was the wrt54g- That router lasted almost 3 years and I am very pleased with the steady service I receive from it and wireless use via my Wii and my laptop.. This router was extremely easy to set up and I have been using it two weeks without any issues at all! For the price, you can't beat this router!",5.0,The best router for my house!,1274400000,"05 21, 2010"
A1AHLIHW8UQ5DP,B000BTL0OA,Ktan,"[1, 1]",After installation my Dell laptop did not receive any WIFI signal.  Called Customer Service.  Was directed to checkconstants.  Service tech asked &#34;What channel are you set on?&#34;  &#34;Channel 6&#34; I answered.  He said &#34;Change it toChannel 9.&#34;  I made the change and suddenly everything worked great.  It was a very simple adjustment and it would be nice if this was part of the trouble shooting part of the installation instructions.  Since then everything has worked fine.,4.0,Easy installation but had to call Customer Service on one issue.,1379462400,"09 18, 2013"
A29FJK41SRREUH,B000BTL0OA,K. Wilson,"[0, 0]","Does exactly what it is supposed to: Using the WRT54GL I have networked four wired computers, a laptop, netbook, two iPhones and a Samsung TV.But... if you get this, the first thing you'll want to do is flash it with new firmware.  I've always used Tomato, but as you'll read in all the reviews, DD-WRT is also a very popular choice.  Flashing the firmware is dead easy... there are tons of guides that have been written up, as well as video walk-throughs posted on YouTube.  A simple Google search will tell you all you need to know.The third-party firmware allows you to do some very cool stuff including the ability to increase the transmit power.  We've moved from the default ""42"" to a TX power of ""70.""  This means no trouble streaming 720p video via DLNA to a television two floors down.Ours has been plugging along now for about five years with no issue.  The only time it gets reset is the one or two times a year we lose power.  Other than that, it's been chugging along nicely!",5.0,The Gold Standard in Hackable Routers,1206576000,"03 27, 2008"
APVAEF5ZIRL6D,B000BTL0OA,Kyle Bandy,"[0, 0]","This router provides excellent durability brought to you by the pioneer in home networking: Cisco.  If you want more features, I advise you install dd-wrt on the router.  It's an open-source firmware for the router that gives you oodles of more features.  Just google ""dd-wrt"".If without the third-party firmware, an awesome long-lasting router.",5.0,Excellent Piece of Hardware,1252800000,"09 13, 2009"
A3G3FWQ45QLTI7,B000BTL0OA,Lawrence A. Nelson,"[0, 0]",I purchased a refurbished router last week and it didn't work. After talking with people who had similar problems I got another one from the same company Cisco. This router is great. The setup was easy and fast. My advice is don't buy a refurbished router. It's not worth it,5.0,great router,1313020800,"08 11, 2011"
A2QO0UTXCQON2X,B000BTL0OA,LinXX MiDoups,"[0, 0]","The reviews i read before purchasing this item really helped. i concur, it's REALLY good and easy to set up.",5.0,nice,1236124800,"03 4, 2009"
AFU3ZZB2DSIZT,B000BTL0OA,Li Zhang,"[0, 1]",Linksys-Cisco WRT54GL Wireless-G Broadband Router  (Compatible with Linux)This is an excellent router. Easy to install. Works great.,5.0,excellent router,1221091200,"09 11, 2008"
A3895VBEZ453XA,B000BTL0OA,L. Larrea,"[0, 0]","I was using an N router that I had to constantly reset, because Wi-Fi would not work.  I finally decided to get this router that I heard so much about.  I immediatly installed Tomato firmware and I have only rebooted it once in about a month.  Works great!  I specially like the ability to boost the signal with Tomato firmware.",5.0,It is really a great router!,1308528000,"06 20, 2011"
A9KZ8ILHR95ZM,B000BTL0OA,"Long Yang ""laolong""","[1, 5]",I have to returned this router which keeps dropping internet connection. This router is also highly troublesome to roboot and it is sensitive to the sequence of insert wires. Working with it is a pain.I bought a netgear router from walmart which works flawlessly.,1.0,horrible touter,1327190400,"01 22, 2012"
A1MBV2VEHWHIQH,B000BTL0OA,Loren Albertazzi,"[0, 0]","Been using one of these for 4+ years, never a dropped connection.I have put DD-WRT on it and haven't really touched it since.I've installed many of these at friends/clients houses and every time I do, I buy another to replace it.",5.0,Still my router of choice,1330041600,"02 24, 2012"
A2K9GA0XBRYZ23,B000BTL0OA,"lthj75 ""lthj75""","[1, 1]","Got this as my primary router is in my basement and I can't get wifi outside. So after doing research, I bought a 2nd one and put it on my main floor and set it up as a repeater. Required me to put different firmware on it, but the set up was easy and now I get solid wifi on any of the 3 floors in my house as well as anywhere in my yard. Nice!",5.0,My 2nd one and its just as good as my primary router!,1378598400,"09 8, 2013"
A4KGNLV4R104Z,B000BTL0OA,"LTM ""thereal""","[0, 0]","plugged this in to my vonage and followed the CD and forgot I had to complete installation before browsing the internet and it worked perfectly anyways.  simple and easy.  seems to work for me!  good value, don't need N network as of yet.",5.0,worked flawlessly,1256947200,"10 31, 2009"
A1ER23A7CRR5S5,B000BTL0OA,LTZ,"[0, 0]","This router works like a charm and was easy to set up.  It was our second router, and I've had no problems with this one at all.",5.0,works like a charm,1266192000,"02 15, 2010"
A2TQBIYTEPKJIU,B000BTL0OA,Luciano Chavez,"[0, 0]","My 802.11g Netgear router of 6 years starting having issues with its power supply and heating causing it to have to be recycled several times a week and so it was time to replace it. Since I have two laptops with 802.11n capability I thought of upgrading to a wireless N router even though my cable modem download speed does not exceed 802.11g speeds (I get anywhere from 10Mb/s to 16Mb/s download speeds from my cable modem). I picked up a Netgear wireless N router and had problems all that night I installed it with dropped and slow connections so I returned it and started some deep research into something reliable and found the Linksys WRT54GL.I am a Linux developer by profession so I am not sure why I never looked for a Linux based router before. As soon as I got the router, I installed the latest version of the Tomato firmware. I spent five days testing the router using two laptops, a desktop, Apple iPod Touch, and Nintendo WII. I use a VPN almost every day to access servers at work and I stressed this connection for days with gigabyte downloads and simultaneous use from the other devices. Not a single hiccup or dropped connection with respectable speed. I love this little blue brick!",5.0,Solid and reliable as a blue brick,1275955200,"06 8, 2010"
A3IT51CB8K392O,B000BTL0OA,L. Wong,"[2, 2]","Great router, easy setup, great performance.  There was an issue: the new item shipped with a european adapter!  I called customer service which routed me to someone who was a total idiot.  Here is a summary of the transcript:Me: ""The item shipped with the incorrect power adapter.""Customer Service: ""I see sir, are you able to pull up any internet sites on it?""Me: ""Er... I cannot plug the item in because of the power adapter, which looks like a european adapter""Customer Service: ""I see sir, are there any lights that are lit on the router""Me: ""I CANNOT PLUG THE ROUTER IN""It was almost comical how he was not listening.  Lucky for me AMAZON saved the day.  They gave me a free return shipping label, and immediately shipped me a replacement (without waiting for my item to be returned), and sent it 2nd-day Air.  AMAZING service.  The replacement came with the correct power adapter.  Thanks Amazon!Thanks for nothing, Linksys customer service.",5.0,Great router,1268265600,"03 11, 2010"
A2U4G6RCDGC1QJ,B000BTL0OA,maddog,"[3, 3]","while this is an older model,all reveiws talk about how reliable and solid it was,thought i'd try it,very pleased,my main objactive was a secured network,after a little trouble i was able to completely set up the security settings and sync everything to the linksys,range is good.very pleased even though not the fastest,newest thing on the block,neither am i anymore.highly recommend for general home router",5.0,works well and secure,1398124800,"04 22, 2014"
AR0GJX39FB0V5,B000BTL0OA,Manash,"[1, 1]",It works great for me and I use to get signal even at distance over 200 feet from my house.,4.0,Works great,1359331200,"01 28, 2013"
ARJGRU5RWHZ1T,B000BTL0OA,"Marc ""Marc""","[1, 1]",My previous router (belkin) was garbage. I would lag out of xbox live everytime i would go to the dashboard and also every hour.. So i went ahead and bought a linksys. No more lag and its pretty heavy-duty looking compared to my old tiny little router. Delivery was on time and the product works flawlessly.The reason i gave it four stars is because i had some issues using the setup disc. It was kind of a pain in the butt doing everything manually but i finally got everything working perfectly. 4outof5. Great buy..... No More Lag Fool!!!**** cant comment much on the routers features because im not knowledgable in that department***,4.0,Finally a router that works,1302048000,"04 6, 2011"
A2EBNX5TO6KPQD,B000BTL0OA,"Maria P. Guerrero ""Pilar""","[0, 0]",I totally love this router the set up was really easy & I haven't lost connection in over a month! I love it!,5.0,Awesome wireless router!,1296000000,"01 26, 2011"
A3QD29C1DYH0S2,B000BTL0OA,Mark A. Waltman,"[0, 0]","This product works great, very secure and fast connection plus an easy installation process. Well worth the price highly recommended to anyone!!",5.0,great product,1362614400,"03 7, 2013"
A1MP1A2AIQX9W3,B000BTL0OA,Mark Twain,"[1, 1]",The Tomato/Linux operating system loaded right in and this has been working very well as a small office router.  We host two web domains from our server here so it's busy 24/7.We're not using the WiFi part so I can't rate that other than it was easy to turn that function off.,5.0,Works great with Tomato,1309392000,"06 30, 2011"
A2WI05ROISXWIC,B000BTL0OA,Martin Anaya,"[1, 1]","This router will serve every purpose you need from a router... but only after you install custom firmware.The firmware from Linksys is terrible and will constantly fail, but just Google TOMATO firmware. Simply go into your router's setting on your preferred browser (192.168.1.1 should be the default), and click update firmware. Then upload the TOMATO firmware to the router and voila.My setup isn't really convenient for getting a signal over long distances as I have my router behind a wall no matter where I go in my home. I have noticed a few ""extensions"" for the antennas on ebay, but I haven't taken the plunge so I can't comment on those. Even so, the router provides excellent reception anywhere in my home, never falling below 3/5 bars.I have to say that this router, once properly installed, is the best router you will ever buy.",5.0,Best Router Ever.,1270684800,"04 8, 2010"
A31K2Z22DXEW01,B000BTL0OA,"Marvin Walther ""25 yrs radio engineer""","[1, 1]","It's a good thing I have professional experience with Cisco products.  This unit is not at all like many of their other products as far as ease of setup goes.  I recommend using the wizard that comes on the install disk FIRST, it will make the average user's experieince much more pleasant.  However, I needed to add porting and dedicated IP information to mine, including the wireless setup so I bypassed the wizard and that's where it got difficult.  When I set up the SSID (wireless name of network displayed on a smartphone or tablet's wi-fi availability) the unit thought I was somehow ""turning off"" the wi-fi, even though the yellow back-lit panel light indicating wi-fi never went off.  I had to run the wizard to get the wi-fi to turn back on again, which wiped out all my settings, so I had to go back and put everything in a second time and then it was fine after that.  I pity the average user who doesn't understand routers and networking, because, even though this is a nice little unit for the money, it can be ham-fisted when it comes to setup.  Once you've set it up the way you like, be sure to save yourself future trouble by backing up your configuration to a file to a known place on your hard drive (there is a place in the router menus to do this).  That way, you won't have to go through all of the setup again in case it loses it's config.  I've had even professional Cisco products inexplicably lose their programming and go blank during normal use (perhaps a nearby lightning strike wipes them, I'm not sure)  The config file allows you to get everything up and running again rather quickly without having to remember to write everything down, or doing it from memory (even though writing down your settings on the blank ""notes"" page in the manual is good practice).  Otherwise, Cisco products are solid, have the universal networking protocols needed for all devices (including wireless) and have a decent price point for the consumer.  You really can't go wrong with most of their products, even though the setup config on some of their stuff doesn't appear to have a unified feel outside of their small business and professional equipment.",5.0,"Excellent, but hard to configure",1345680000,"08 23, 2012"
A3KNCMCOZ9DX72,B000BTL0OA,Master Q,"[2, 2]","This Linksys that I got less than a week rocks!  In comparing with my old Netgear Wireless-G router-- this Linksys is a speedy bullet; while, the Netgear was a snail.  It did wonder for my BitTorrent P2P software.  Both download speed and more seeds.With my Netgear router it would hang or crash, especailly during Summer time due to the heat.  The Netgear would be slow of handling my BitTorrent data too with so little seeds (this might be because the ports are blocked).FYI: I only did the Linksys firmware update and have not try the freeware opensource version.  I might try it later on but I am so happy now that there is no point to try it.",5.0,Wow..... Great  Wireless-G Router For Bittorrent,1171411200,"02 14, 2007"
A2RWJ3QJRXGD96,B000BTL0OA,"Matachen ""Space Tragic""","[4, 4]","I am very impressed with the Linksys-Cisco WRT54GL Wireless-G Broadband Router. I am no networking guru, yet I was able to set this router up in a pretty straightforward manner, with almost none of the complications I expected. I used to enjoy experimenting with networks when I was younger, so its nice to know I have the options this router allows, but to tell you the truth, I'm so satisfied with what came in the box that I probably won't be changing it any time soon -- in fact I bought another for my parents, who were having a terrible time with the wireless router they rented from their ISP (They are very happy with this router as well.)The signal is strong enough to pick up a hundred feet away, through at least one wall. The encryption package offers several options, including WPA 2. I have had one failure that occurred while I was setting the router up, all I had to do was unplug it for ten seconds to reset, and it has worked perfectly ever since. The directions are very good, clearly written and comprehensive (including security precautions.)The last thing I love about this router is the additional options allowed by the ethernet ports on the back -- all the old computers (including an Apple IIe) came out of the garage and are now connected  to the internet, and to each other. This is a fabulous product right out of the box, I can't imagine what can be done with it by people who really know what they are doing. I am very satisfied with this purchase.",5.0,Good for Experts and Novices,1236470400,"03 8, 2009"
A3RK9H16OZ0ZWG,B000BTL0OA,Matthew Eberle,"[1, 1]","This is a fabulous router. Having used it with the stock firmware, DDWRT, and Tomato, I highly recommend tomato. Wireless performance was about 2-3x faster than what i was getting with DDWRT (current version as of June 09). Router is cool to the touch, looks semi-attractive and functions exactly as one would expect with little downtime.",5.0,quite amazing,1252886400,"09 14, 2009"
A1FI7JYOXSWCCA,B000BTL0OA,Matthew M. Finnesgard,"[0, 0]","I bought this specific model because there are a lot of hacks for it.  I was able to download new software that allowed me to use it as a wifi access point, so I can plug all my TV equipment to it using their LAN ports.  The initial set up for my purpose was a bit difficult, but it was not the fault of the product.",5.0,Works,1276300800,"06 12, 2010"
ABXEFUVFKQLXT,B000BTL0OA,"Matthew Parker ""I'm Batman""","[0, 0]","I am an average tech person.  I am by no means an expert but I usually can figure new devices out pretty quick.  I have purchased two of these routers over the past year, one for me and one as a gift.  I had to set both of them up.  I set mine up first and had tons of trouble trying to get it work.  It took several hours and some research on the internet to get it to work with my modem.  But, I've had it about a year now and have had no troubles with it since.  The second one I just set up for my inlaws a couple of days ago.  Again, I had a little trouble with the modem but no where as near as much with the first one.  The signal is strong enough to cover my 1600sq ft house which is all that I need.",4.0,Good once I got it installed,1293408000,"12 27, 2010"
AFLZ6ED97GORO,B000BTL0OA,Matt M,"[1, 1]","I love this router.  I've purchased, hacked, and installed at least 30 of these things, and there simply isn't a better , more reliable router on the market.With the stock configuration, this router still edges out the competition, but once you replace the firmware it blows everything else out of the water with ease.  Not even close.The most basic replacement firmware (Tomato) gives you as much functionality in this router as high-end equipment.  I can do some pretty cool stuff with it, the most basic of which is boost the wireless signal strength by about 300%.",5.0,Easily my favorite router ever,1266105600,"02 14, 2010"
A149RNR5RH19YY,B000BTL0OA,matt.mingkee,"[27, 35]","this router is ACTUALLY old version WRT54Gnot only can use 3rd firmware, the hardware is a lot better and more stablethe wireless router connects to our wireless network was WRT54G V5, it's slow and unstable, and end up it died after 2-3 months of useand I borrowed out my WRT54G (V3.1), this one is faster, stable as steelif you want a really working WRT54G, go for WRT54GL, pay several more dollars to buy speed and reliability than sorry",5.0,"go for WRT54GL, do not settle for less",1141689600,"03 7, 2006"
APKBXZ7G1SVBX,B000BTL0OA,Maximilian Rockefeller,"[0, 0]","Interchangeable antennas, you can flash the programming to use DD-WRT, Linksys quality. Really, all its missing is a USB port and this would be a perfect piece of hardware.",4.0,Great Router,1207353600,"04 5, 2008"
AX1YTHN9P8I1O,B000BTL0OA,maxine morgan,"[1, 1]",This is just what I needed for my Kindle Fire to work so I could purchase new items for it .,5.0,Cisco-Links Router,1366761600,"04 24, 2013"
A30CV4T4I9Y89P,B000BTL0OA,"mayzey ""d.littin""","[0, 6]",I bought this last year. Thought I needed it and did not. I have never taken it out of the box to use it.,4.0,Have not had to take this out of the box,1387324800,"12 18, 2013"
A1GRKWIHYF0RZ6,B000BTL0OA,M. B. from USA,"[0, 0]","I only give this product a 5 because of the vast community that is out their using it and making modifications for it (OpenWRT, DD-WRT, and my favorite Tomato firmware - very very fast.  Sveasoft also has one, but its slower than Tomato it seems to me.)  Linksys tech support is non-existant - so before buying any linksys product make sure their is a product base out their for it and make a test call (to India support) - email etc. to make sure you can receive adequate support before buying ANYTHING Linksys (Cisco).  If you can, you have a chance, even technically gurus need help from time to time.",5.0,Works great and is highly configurable,1211932800,"05 28, 2008"
A1TE82CLM2IJ5J,B000BTL0OA,McRumi,"[11, 12]","I was using a Belkin ""G"" router and it was giving me a download speed of 500 kbps...with an ethernet cable even. I stumbled upon some articles about this router and bought it hoping for the best.I now get a speed in excess of 5000 kbps! Wired or wireless!This router is excellent...HIGHLY recommended!And all this time I've been blaming ComCast!  My bad.",5.0,10 stars!,1142467200,"03 16, 2006"
A1F8F5LZ9GCHSB,B000BTL0OA,"MD ""MD""","[1, 1]",I bought this one to replace an older non-GL version that was unstable.  I think the Linux firmware in this version makes all the difference in the world.  It has been ROCK SOLID.  Have been using it for several months.  Never a problem or even a reset (have it on a UPS).  Highly recommend,5.0,It's Linux,1222646400,"09 29, 2008"
A3UNG48WVUVDK,B000BTL0OA,Me2,"[9, 17]","WPA does not work out of the box.  Installing third-party firmware doesn't fix the problem and also voids the warranty.  Unless you want to go in circles with very narrowly trained tech support reps, avoid!  You will be blamed for any malfunction.",1.0,"Awful support, bad firmware if you want security.  Avoid!",1191542400,"10 5, 2007"
A1S97PGDNHHL38,B000BTL0OA,MedIT,"[2, 2]","Open firmware is the ONLY reason to buy this router.  Sure it's a great router, but at this point it's more than a bit behind the times.  If you don't plan on putting one of the many open source after market firmwares on this you really should look elsewhere.If you are looking to put after market firmware (ex: DD-WRT) on a router then look no further.  I've flashed 4 or 5 of these guys at this point without any problems.  Each time I keep expecting to get burned but it hasn't happened yet.I use DD-WRT and have found that it offers SIGNIFICANTLY more functionality and control than more modern routers costing 4-5x what the WRT54GL does.",5.0,Only one reason to buy this,1217203200,"07 28, 2008"
A2B0PJAHOTITD0,B000BTL0OA,M. Engel,"[0, 0]",All I can say is this is a great product. Old one finally died from power surge so needed a replacement fast. Amazon fit the bill again.Thanks,5.0,Again great service and products,1283817600,"09 7, 2010"
A2EBVUN05RGMJH,B000BTL0OA,M. Floros,"[0, 0]","I bought this router for my mom because other reviews said it was very reliable and that's what I wanted.I was surprised to see the little speedometer icon/glyph on the side of the box indicated the 54 Mbps speed as &#34;slow,&#34; less than a quarter deflection.  It's at least twice as fast as my cable modem can put out data, so that's &#34;fast enough&#34; for me.I had to set it up manually because the setup &#34;wizard&#34; program couldn't detect the router after all of the seven steps to plug it an the cable modem in though Windows said it was connected to the internet through the router and cable modem.  I suspect the computer associates security suite was blocking it.  I was able to use the web interface though, and it was probably much faster than the painstaking instructions.",5.0,solid router,1356739200,"12 29, 2012"
A26YF3BC1S0WHV,B000BTL0OA,Mia,"[0, 0]",Not that the router was bad and/or defective: just wasn't compatible with my network system. Have since a different Linksys router that's compatible through the manufacturer.,5.0,Works Good!!!,1373328000,"07 9, 2013"
A2XXCCT0TBVDIE,B000BTL0OA,"Michael J. Blais ""MJB""","[0, 0]","It's a Router and works well, what does one say about a product like this. I wanted one and I now have it",5.0,Good,1364947200,"04 3, 2013"
A3GDQ428Q2KEUW,B000BTL0OA,Michael J. Ryan,"[7, 7]","First off, as to the out of the box directions or to those without any networking knowledge, have a friend help you.  If you like to tinker, have at least an entry level knowledge of what a router is and how networks work, this is by far one of the best options out there.  I've setup half a dozen of these (and older WRT54G v1-4) routers running on Tomato for friends and family.  It's not that great on it's own, what it is great for is being able to use the 3rd party firmware of your choice, which offer far greater features than pretty much any out of the box router.  It is worth noting that this router does not have N support, for that I use a standalone Wireless N access point in conjunction with this router.Second, No router out there has the community base of support that this router (and the prior series) has had.  It isn't the best looking option, but it is by far the most functional single-purpose device you can get.  For years, I and others have hoped for a proper successor to this series, and even the WRT160NL falls short of that promise.  This is, at the moment the single best option, if you want to own your hardware, vs. having your hardware own you.  As others have mentioned consumer level support from Cisco/Linksys falls short, fortunately this is a great product on its' own merit.For 3rd party firmware, search for Tomato, DD-WRT or OpenWRT, there are other options out there.  My preference is for Tomato for the best front end application.",5.0,Best option for tinkerers,1290729600,"11 26, 2010"
A35KJQW3YT3UAC,B000BTL0OA,Michael Mikulaninec,"[1, 1]","My first one lasted 11 years through hundreds of Florida lightning storms. At about 9 years continuous service it developed a slight hiss that I ignored. Finally at 11 years or so it started losing the settings and going back to default every day, so I replaced it with the same type. I am not interested in this product. I want to set it up and forget it, and this fits the bill nicely. It serves eight wireless devices in a 3000 square foot home and its all the way at one end of the house.",5.0,It works. It's common. Its a proven design.,1346803200,"09 5, 2012"
A2NMT8TP6SYVSS,B000BTL0OA,Mickey A.,"[0, 0]","I had to call the help desk for CISCO to be able to get this router to work since I did not have an extra network cable to connect from the router to my computer. So far I have not had a problem with my phone connecting with this router.I bought a Medialink and had a lot of problems when connected to the iPhone. For some reason the Medialink router does not ply well with the apple software. So far those problems are not showing up with this Linksys(cisco) router. I don't like the fact that the router is blue and shows anywere you put it in the house, but as long as it does it's job right, I'm happy",4.0,Nice,1392854400,"02 20, 2014"
A2HHQLG40Q40T7,B000BTL0OA,Mickey A.,"[0, 0]","Out of the box it worked and was easy to configure (unlike routers of the past). Its been working fine since I installed it three weeks ago. I do not have a lot of experience with wireless routers so I can not make any comparisons as far as performance. I have it installed in the basement. I get very good signal strength on the first floor and medium to fair signal on the second floor depending where I am. In no case have I ever lost the signal. I sure if I mounted it higher in the house, the overall signal would be improved.I am very happy with the WRT54GL so far....",4.0,Easy to install...no brainer!,1266451200,"02 18, 2010"
A3G6IO37B47ZEV,B000BTL0OA,Microtechie,"[1, 1]","I almost bought one of these 8 years ago, but bought a cheaper Linksys model instead.  Big mistake.They are still selling the WRT54G (now WRT54GL) because they are extremely reliable, even though they are not &#34;N&#34; type.  Previously, I've owned other Linksys,Netgear and US Robotics routers.Got tired of rebooting routers and tinkering with the settings to get new devices connected, so I bought the WRT54GL.  What a difference!  I've been running it for a month, and not only does it connect with devices without a fight, it keeps them on and connects faster than any other router I have ever owned.If you need more features than is offered out of the box, you can flash it with open source software from DD-WRT.However, please note that this does not use the newest Wi-Fi standard, but if you're not running multiple video streams or a dozen PC's/Tablets off it, then it should be OK for most users.  If you want reliability, this is it!",5.0,Great Wireless Router!,1387670400,"12 22, 2013"
ASKH6TPNTTAFS,B000BTL0OA,Middle age tech freak,"[1, 1]","I bought this to replace a WRT54G which had unexplained hangs - which apparently they are famous for. I now just use that one for visiting houseguests.The GL model has been superb, especially since I immediately replaced the Linksys operating system with Tomato, an alternative to the supplied OS. It provides a clearer and easier interface (there are other good alternatives too). The best part has been the reliability. In a year, I have had only two hangs that required rebooting of the router.I can't say much else, it's been the perfect router. I never have to think about it, and using Tomato makes control and changes easy.",5.0,Excellent stable router,1222992000,"10 3, 2008"
