helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[0, 0]",1358640000,A11IFJDOZ0T6Z2,"The mount works, but it is unrefined compared to other brands out there. Purchased because it was on sale. just ok.","01 20, 2013",3.0,0972683275,just ok,MT
"[5, 7]",1360713600,A15K7HV1XD6YWR,"I consider myself to be a good DIYer. I've installed mounts for my 2 Samsung 46"" and 55"" LED TVs with no problems for 5 years. So, for this VideSecu mount, inspite of poor installation instructions, I carfeully measured all domensions to fit my new 32"" Samsung LED SmartTV in a limited kitchen space. My mistake was, based on the diagrams, I assumed that the length of both the swinging arms of the mount (the single and the double arms) were of the same length. What a disaster! After installing the mount when I mounted the TV and folded the arms the TV did not center itself to the wall side of the mount! It was then that I noticed the inner length of the 2 arms is about 4"" longer than the outer single arm. In other words once the arms on the mount were fully folded in towards the wall my TV was not centered in the limited space that I had and looked awful. I don't know why the manufacturer did not keep both arms the same length. At least they shd have mentioned it in the instructions.This to me is a major product defect. Luckily with Amazon I was able to return this mount but had to pay return S&H;.","02 13, 2013",1.0,0972683275,Beware the TV will not center....folding arm lengths not same,Musawir Karim
"[0, 0]",1387929600,A1HMK1KMWQBDTT,Works great for a cheap mount. Worked great on a 32&#34; Emerson LCD tv. Does everything as advertised! Can tighten or loosen joints for easier movement.,"12 25, 2013",5.0,0972683275,Good buy for price.,M. Woole
"[0, 0]",1378857600,A1S8E2JSVXHIPB,We needed something to Extend our tv away from the hot pipe for the winter and this wall mount did the trick. It went up with no a problems. It worked out very well!,"09 11, 2013",5.0,0972683275,Great Wall mount!!,Nancy
"[0, 0]",1377734400,A2QBJEHKTD7R6O,"its a little flimsy and not the easiest to put together, for the price it works.  But for the quality i'd go with Cheetah.","08 29, 2013",3.0,0972683275,difficult mount,Nathan
"[0, 0]",1377043200,A3S1BO0SLFC5H,We needed a wall mount for a 32&#8221; TV that was going to be in the screened in porch.  This was one of the brands recommended by the guy that was going to install out wall mount.  I can&#8217;t speak to the ease or difficulty of installation but it looks great and we can swivel it if necessary for best viewing angle.  It's also pretty sleek so it doesn't butt out too much.  It arrived quickly and it didn&#8217;t take the installer long but of course he was a professional.  Looks great!,"08 21, 2013",5.0,0972683275,Great mount,NDM
"[0, 0]",1380326400,A81NVWL4MMVT8,It works for the tv I bought but I had to use some of my own washers for the screws.  I thought it would have everything.,"09 28, 2013",4.0,0972683275,Good,nick m
"[0, 0]",1358121600,A3EP4YIS9W1LR1,"I have mounted a 42 inch old LCD. Easy to install. Easy to swivel, there is tilt option but it has to be locked by nuts(it can not be changed without loosing the nuts).","01 14, 2013",5.0,0972683275,Good for price,Nitkad
"[0, 0]",1294704000,AHPRCZ59P9RU0,I wanted to put my mac in the wall and leave it. This does that well.  I don't move it often it seems strong and well built. If you want to move it a lot get something different you have to keep an Allen wrench and a crescent wrench in the desk drawer if you plan on moving it a lot. The articulation is sketchy. For my uses and the cheap price this was perfect.,"01 11, 2011",5.0,0972683275,It works for me,Nooga Shooter
"[0, 0]",1391040000,A38LYJ7NQ65G5L,"I have purchased a total of 4 HDTV wall mounts from the VideoSecu companyand they are all quality products at a very reasonable price.-Tilt TV Mount: for stationary TVs up to 65 inches.-Articulating:  corner mount for SMALL TVs-Long Arm:  corner or high mobility mount for LARGER TVsAll of them are excellent products, and very easy to install.","01 30, 2014",5.0,0972683275,SIMPLE....SOLID......GOOD VALUE!!,NP Diver
"[0, 0]",1304553600,A6GYEDCEU2LKG,"Received this item quickly and well packaged (But not so well that I was infuriated trying to open it)Everything was in perfct order. Strong, handsome appearance. Installation Kit is perfectly in order and gives a ton of options for different senarios.  Couldn't possibly be happier with this product.","05 5, 2011",5.0,0972683275,Perfect Everything!,O1D NO 7
"[0, 0]",1366848000,A3TCV19D652GPU,"Could offer a little more in flexibility of installation, but once in place the set can be placed in just the right position repeatedly.","04 25, 2013",4.0,0972683275,Very sturdy.,one4one
"[0, 0]",1361059200,A1N7QSP1U513KJ,The directions stink. Just remember the spacers go under the arms if you have to use them and you will be ok.,"02 17, 2013",5.0,0972683275,Awesome and cheap. The directions stink. Just remember the spacers go under the arms if you have to use them and you will be ok.,Panama Red
"[0, 0]",1403913600,AQIBGC2OCCAHQ,It is better than spending twice the money on this going into a brick and mortar store. Was very pleased.,"06 28, 2014",5.0,0972683275,Good,"Patricia Murray ""trader54"""
"[0, 0]",1362700800,A1EAXVLKPVL8W5,"Good quality.  Must mount on a stud.  I mounted to a metal stud by cutting a rectangle hole in wall, adding a 2 ft 2x4 in the metal stud track, patched the hole and then put up the mount.  Holds a 37&#34; TV without a problem,even added a DVD player to the bottom of the TV and it is still on the wall after about 8 months.  Price on this item was great and it was sent with FREE FREIGHT!","03 8, 2013",5.0,0972683275,A real SWINGER,"Patt in Ft. Lauderdale ""PATTSDESK"""
"[0, 0]",1289952000,A32QNGGSX3YTAH,"This item didn't disappoint. It's sturdy, has all the screws included for different flat screen models and yes, it works well.","11 17, 2010",5.0,0972683275,very good value,Paul Lesperance
"[1, 1]",1392422400,A1FFCR74WU1E6Z,This worked perfect.  The universal design would fit 99.9% of the TV's as advertised.  Easy to mount and very durable.,"02 15, 2014",5.0,0972683275,Exactly what I wanted,Pen Name
"[1, 1]",1378598400,A2GGS3I5BY7R1A,"I have a full 42&#34; HD flat screen mounted on this. Not only does everything look better than strapped to a table, but the adjustability makes this mount a pleasure to have.  It was simple to attach to the wall and has a small footprint, being a single stud wall mount.  The other major point of this mount is how many sized TV or monitors the mount can be adjusted to accept.  My TV mounts solidly and the mount itself is solid, yet adjusts with little effort.  This is just plainly a good and solid product that is well worth the money.","09 8, 2013",5.0,0972683275,Excellent Product,Questors
"[0, 0]",1394496000,A326UIIB1O2UUR,"had a couple of guys put this up for me, but they said it was easy to install. I like the fact that I can move it around easily and tilt it anyway I want it to be.","03 11, 2014",5.0,0972683275,easy to install,Rachel Maggert
"[0, 0]",1361750400,A2RE73VUCARNE0,This product is user friendly and versatile.It is easy to install and comes with everything needed for installation.Adding bidding could drill and bit,"02 25, 2013",5.0,0972683275,Very good,Ramon Pereyra
"[1, 1]",1362700800,A3KHBD3YRNY5WO,it was so easy to install.  the instructions were simple and so was the process.  i was putting off the project for fear.  i should have hung the TV long ago.,"03 8, 2013",5.0,0972683275,perfect in every way,Randy Williams
"[0, 0]",1359763200,A3VWY3CDC423UM,works great was pretty easy to put up and does the trick. it is my sons room and really works great.,"02 2, 2013",5.0,0972683275,mount,Rebecca
"[0, 0]",1332201600,A1L7JCX9IKGKIQ,"I am very happy with this affordable wall mount for my Sony 32"" Internet TV. One nice feature ist that you can swivel the mounted TV depending on where you are seated.","03 20, 2012",5.0,0972683275,TV Wall mount,Reisetante
"[0, 0]",1292457600,A2Y4H3PXB07WQI,"I have a 26"" LCD monitor mounted on unit.Seems sturdy enough, would prefer a more fluid motion and a way to adjust the pivot of the screen without tools.  As it is I keep it loose and it is reasonbly adjustable.For the price I certanily can't complain and would recommend this unit.","12 16, 2010",4.0,0972683275,Works as advertised.,Richard S. Sims
"[0, 0]",1373760000,A3HAWAR6KX3ENU,"Easy to install, and works great. Television moves with ease and always feels secure. Doesn't loosen over time like other television mounts.","07 14, 2013",5.0,0972683275,Nice Peice,Rickgum
"[0, 0]",1345939200,A2EBPFXZNLL753,This was for a 32 inch LCD.  Easy to install and works great.  I am very satisfied with this wall mount.,"08 26, 2012",5.0,0972683275,Good price good product,Rob A. Frese
"[0, 0]",1360886400,A1OY33KGOG3IX8,"Fits many different size TV's,  is very solid, and was easy to install.  I would recommend to anyone is even slightly handy.","02 15, 2013",4.0,0972683275,Good Product,Robert Brasseur
"[0, 0]",1332979200,A2WH3Y3YZVTHY2,"I'm using this with my 32"" tv and I love it. The price is significantly lower than what you can find for monitor wall mounts in the retail stores (walmart, best buy).I found this to be an easy install and very secure. The swivel is smooth and I can orient my television perfectly. It also has plenty of VESA mount patterns so it will hold just about any TV.","03 29, 2012",5.0,0972683275,"Good Price, Great Quality",Robert
"[0, 0]",1331424000,A3945ZO3MNKVMO,"For such a cheap mount, it works well. I installed in in about 20 minuets and use it to hole a 32"" Vizio LED.","03 11, 2012",5.0,0972683275,Works well,Rob
"[0, 0]",1356048000,A2UAS6OGCR8IUG,"This was a present for myself, my son installed it, in about 25 minutes, and I couldn't be happier.  I wasn't sure this was for me as it for my bedroom, but my husband and I love it.  So easy to move the TV no matter where you are in the room.  A great buy.","12 21, 2012",5.0,0972683275,Great,Robin
"[0, 0]",1335744000,A1BKKEWFMHS7XU,Mounting the TV after mounting on wall can be a handful.  It would have been nice to have some type of slide in mount for the TV so you did not have to hold it while putting in 4 screws.  That would make DIY one person installation easier.,"04 30, 2012",5.0,0972683275,Good mount for medium size TV,R. Peck
"[0, 0]",1361404800,A1FGK3N8GZHGZJ,"When we first bought our bedroom tv, we looked at the mounts in the store and almost fell over from shock at the prices.  This is one of the best prices I have found on mounts.  This mount went up easy and moves in all directions to get the perfect viewing angle.  it comes with everything you need but the drill and tv!  You won't be disappointed with this brand.","02 21, 2013",5.0,0972683275,awesome!,RRichardson
"[0, 0]",1362873600,A2ZDMIP49N36UJ,"If I need to order another, this will be the one.  I used this to mount a TV to the wall in my basement and it allows me to pull the tv out from the wall and turn it towards my desk so I can watch TV while working on the PC, nearly a 90 degree angle.  My TV is only a 32&#34; and I could see that this would work up to a 40&#34; or so, but if you don't need to turn the TV 90 degrees, you could get by with a larger TV.","03 10, 2013",5.0,0972683275,"Easy install, great price","Russell Lekberg ""R. Lekberg"""
"[0, 0]",1375833600,A14R4K86STZFD2,"I was hesitant about mounting my larger flat screen (47&#34; LG) onto the wall - what happens if it falls off!  After looking at mounts at Target and Best Buy that were $100+, would this possibly work?Fast forward...  The mount took about 20 minutes to install (too longer to locate the studs than mount it).  The TV is on the wall and works wonderfully.  Very solid mount and good articulation.My only comments are the cord clips included are very weak.  I will be replacing them with black cable ties.  Also - they do need to have a second locking screw where you hang the TV on the articulating mount - I can wiggle my screen (tilt) by about 1/4&#34; since there is only a screw on the bottom.Overall, I liked the narrow wall mount and the 20&#34; extension.  Definitely would recommend for a TV that is 47&#34;.","08 7, 2013",5.0,0972683275,"Great mount for my 47"" flat screen",RussiaDad
"[0, 0]",1378339200,ABU4LUKJU2QOY,"Easy to install, with extra hardware for installing your TV. However, my TV had a curved back, so I used the included spacers to space the bars on the back of the TV. I was skeptical of the two lag bolts attaching the bracket to the stud under the drywall, so I added two 5/16&#34; lags, under washers holding the inside edges of the mounting brackets.After installing the Swing Arm wall mount, I grabbed the end of the bracket, fully extended. The bracket didn't sag a bit. I concluded that the supplied two lag bolts would have been sufficient.I've swung my TV out and exercised the various angles available, and found the swing arm not giving a millimeter.I fully recommend this wall mount. I've a few other VideoSecu mounting brackets for wall mounted and floor stand speakers and one for an 80-inch Sharp TV. All are quality products.","09 5, 2013",5.0,0972683275,No sag or twist with a 39-inch flat screen TV,Rusty Sly
"[1, 8]",1285891200,A11ZP93TJED4T6,"The fact that the pivot point on this TV mount was not built straight caused the TV to tilt slightly when it was swung out.  there is no adjustment for it, so i had to make a choice for the tv to either be straight and level when it was pushed against the wall, or when it was out.  i do not recommend this wall mount.to it's benefit though, it was reasonably sturdy and easy to install.","10 1, 2010",2.0,0972683275,poor manufacture quality..,Ryan
"[0, 0]",1358553600,A114Z5X6UH93GT,"Purchased for my sister to hang her TV on a wall and she and her boyfriend reported back to me that mount works great with the 42&#34; Vizio TV she got for Christmas and was up securely in no time.  I looked around in the retail stores and found that this mount was of similar quality at a much lower price.  What can I say, it does what it is supposed to do, was easy to setup, and is of good value.","01 19, 2013",5.0,0972683275,Great price compared to brick and mortar stores and seems to be good quality too.,Ryan P Muller
"[1, 1]",1388707200,A23S2XCWFZM976,"This was needed to mount a 32"" LCD that weighs 27 lbs in my bedroom. I looked at another mount by the same company but it did not articulate so I was worried I wouldn't be able to achieve the viewing angles that I needed. So I found this one & went w/ it based on the high reviews. I could not be more pleased.1) PRICE - If you were to go to the big electronics store (BB) or the big box monster (WM) you would pay hundreds. I can't fathom those more expensive mounts doing anything that this one does not. Does it cook dinner for me? Why pay $100-$250 for a mount when you can get this one for $29.99 & oh, by the way have the confidence in 898 customer reviews averaging 4.5 stars at the time of this writing?2) FUNCTION - This mount is solid. It articulates to the left, to the right. It pans, it tilts. One small negative.....the plastic clips for routing wires are nearly useless. I took them off.3) WHATS IN THE BOX - Normally I would not comment on what an item comes with but in this case I was so impressed I felt it was worth mentioning. It comes w/ everything you need in neatly sealed and labeled plastic sleeves. It comes w/ lag bolts that everyone will use to mount to the wall stud. (mounting to a wall stud is required unless you are mounting to concrete) Then it has 9 different screw sets to mount the plate to the back of your TV. It has 2 washer sets for the mounting plate (based on if your TV has a flat or curved back). Then it has a spanner wrench for tightening the screw of the mounting plate. Then it also has 2 plastic anchors for mounting to a concrete wall. Last but not least are the VESA adaptors (which I did not need)4) WHAT YOU NEED THAT ISN'T INCLUDED -  Pencil / Level / Stud finder / Phillips screwdriver / Drill w/ a 7/32 drill bit / Socket wrench w/ a 13mm attachment.5) CONCLUSION - This is a no brainer. I have another 32"" that needs mounted. I think as soon as I click publish for this review I will be ordering another one. If you find yourself reading reviews on TV mounts and you have found this one your search is over, just click buy already.","01 3, 2014",5.0,0972683275,Awesome TV mount,Sauce On Side
"[0, 0]",1386201600,A1N9QB2BECD6TS,This is mounted in a doorway between two rooms in my basement with a 40 inch TV attached to it.  I can move it to either room and still keep the doorway open plenty wide enough to pass through.  Perfect for my needs.,"12 5, 2013",5.0,0972683275,Awesome range of motion,"Seany B. ""Football fan"""
"[0, 0]",1366416000,A11EKN3A8FUEDC,"Sturdy and durable craftsmanship. Bought for my grandma in Mexico, had it installed and works great. Has awesome mobility to enjoy your television from countless angles in your room.","04 20, 2013",5.0,0972683275,Works Perfectly,Sergio E
"[1, 1]",1377907200,A1THJB1ORM3U2I,If you want a wall mount that is universal and can be moved in all directions this is the one to get.  My 42&#34; Samsung 3D tv mounted easily and the extensions were not required.  I mounted it to a stud and it seems to be very secure.  I am able to swing the tv to watch from my bed or from the lazyboy chair without a problem.,"08 31, 2013",5.0,0972683275,Awesome,shadowlander1_1
"[1, 1]",1353283200,A1G5508T5XY1RS,"Great wall mount at a great price.  Already fully assembled out of the box and seems built to last.  I really like the swivel and tilt as we need it when laying down in the bedroom.  Easy instructions (I'm not a carpenter).  I used this on a 32"" Samsung LED TV.","11 19, 2012",5.0,0972683275,Just as expected!,"S. Hardy ""RuffRyd"""
"[0, 0]",1324771200,APRP1LWB08YG8,"Very simple set up and ease of installation. I followed the advice of another reviewer and removed the top hex-screw of one of the center connections (thus disconnecting the wall plate from the plate attached to the TV)so that I could install the plate to the wall and the plate to the back of the TV as separate processes. Both simple and quite easy. Then it was simply a matter of slipping the two back together and re-installing the hex-screw. I was able to install a 32"" RCA TV, without any help in less than 20 minutes.Manufacturer provided a good assortment of screws and other hardware, as well as a hex wrench, a small open wrench and a level.","12 25, 2011",4.0,0972683275,Solid product,SkipB
"[0, 0]",1336348800,A1HBNCPHMW87Y0,"got this to hang a 32"" sony lcd in my bedroom.  used my stud finder to locate the studs, drilled 6 pilot holes and hung it up.  and extra set of hands is helpful when hanging the mount and mounting the tv.  holes on mount lined up perfectly with my tv.  screws fit just right.no complaints.","05 7, 2012",5.0,0972683275,"works perfectly with my 32"" sony lcd",so cal
"[0, 0]",1374537600,A38VUSBYQZCKUQ,used it for vizio 42&#34; tv. easy to install. fit perfectly. what is there else to say? strongly recommend for everyone.,"07 23, 2013",5.0,0972683275,excelent,Stanley A. Kaminsky
"[70, 92]",1292025600,A27K5RT7VDB7BU,"I purchased this mount for my 37 inch LCD TV.  Installation was easy...  The trouble I encountered was due to a bad wall stud finder.  Make sure you have one when you install this mount because you need to screw the mount into a wall stud or at least have one screw into a wall stud.The arm of the mount sags after I hooked up my 37in. LCD TV to the mount.  My TV is within the weight limit of this mount (less than 55lbs.) but the arm still sags due to the weight of the TV.  I guess as long as it supports my TV, the sagging shouldn't be an issue.  It just looks funny from the side.  I do retract the arm inward towards the wall to minimize the sagging and it also gives me the warm fuzzy feeling that the arm will be less likely to break off.Overall, for the price this mount is a great deal and works but I would suggest purchasing it for flat screen TVs less than 37 inches.  I would not hesitate to buy this mount again but for a 32 inch TV at most.","12 11, 2010",3.0,0972683275,It Works But Could Be Better,Stephan
"[0, 0]",1341446400,A1KXONFPU2XQ5K,"I thought this was a great value for a wall mount.  I have installed a 32 inch tv in my bathroom with this unit.  It worked well with the Visio TV that I bought.  It looked it it could accomodate many other tvs because there were a variety of holes on the mounting bracket.  Is it the best quality ever, no.  It is decent quality, and it worked well for me.","07 5, 2012",4.0,0972683275,Effective and inexpensive,Stephanie Manley
"[0, 0]",1388188800,A19H6TQ0NFXKVT,my tv! Couldn't ask for more. Thanks. These reviews require too many words. I could have said what I meant in three.,"12 28, 2013",5.0,0972683275,Holds...,Stephen Bruder
"[1, 1]",1337040000,A3MY0WAP1OB7F8,"This TV mount is easy to install.  Just follow the directions included.  I installed this near the ceiling and I'm using every bit of the 15 degree downward tilt.  Properly installed, the product is rock solid.  I installed a 32"" tv on it.  I know it can hold much more.  The articulating arms are easily adjustable and if you want to tighten it down and lock it in position you can do that, too.","05 15, 2012",5.0,0972683275,Robust Articulating TV Mount,Stephen Kline
"[0, 0]",1322611200,A19FCOXA6VVR9Z,"This is the second VideoSecu product I have ordered. They are rock-solid, and with the range of fasteners and extra hardware they include in the package, it's hard to imagine any speaker or TV that these systems won't fit.","11 30, 2011",5.0,0972683275,"He Shoots, He Scores",STFlow
"[0, 0]",1374364800,A2FWAYS1GIOEX4,"For the price it can't be beat.  The mount is strong and sturdy.  Two sets of hands are mandatory for mounting, three would be ideal.  Once up though, it's better than most of our friends mounts.  It has full articulation, and I can swing the arm out and angle it towards my kitchen.  This is highly important while cooking buffalo wings and trying to keep tabs on football games.","07 21, 2013",5.0,0972683275,"Not the easiest to mount, but we LOVE it.",Surfer0114
"[0, 0]",1389744000,A2K3WCT5GZY4FN,"I originally bought this for a Sony 40&#34; TV, but installed it with a Vizio 42&#34; instead.  I did this because the Sony is an older model TV and weighs a little over 50lbs (which is still within this mounts rating) and the Vizio only weights 23lbs.  I have a Sanus extended articulating mount that I bought a few years ago and paid over $100 dollars for it.  (It now costs over $150) The Sanus is much stouter in construction than this VideoSecu mount is, so by reading some of the reviews on here and not knowing exactly how this mount was going to measure up pre-install, I swapped out TV's to match mounts accordingly.Now that installation is complete, I'm sure this mount would handle either TV just fine.  Is it the same quality as the Sanus? No, but it has enough quality to perform its advertised claims.  I saw some reviews on here complaining about mount sag after install.  Now this is based on the 23 lb TV, but I'm not experiencing this problem.  The mount has 4 pivot points and after installation, ALL need to be tightened to the point that movement is allowed with intentional moderate force.  Out of the box, this mount would have sagged like others complained, but I'm guessing its left slightly loose to help ease the installation process.I won't hesitate to buy another one in the future if the need arises.  An excellent price ($30) for a good quality mount.  If you want a mount that you can do pull ups on after install, buy the Sanus (and pay 5x more to do it).  If you want a mount that you can safely hang and secure your TV on, save some cash and buy this mount.","01 15, 2014",5.0,0972683275,Well worth the money,SW
"[0, 0]",1388188800,A25BHOP1LA4XDA,I am using this with a 40 inch Samsung smart tv.  The extended bars were not needed.  This is very easy to mount to a wall stud with just two bolts.  Many bolts are provided to fit with your television.  It is very sturdy and able to be positioned in many different ways.  Highly recommended.,"12 28, 2013",5.0,0972683275,Works great,S. Wright
"[1, 1]",1329523200,A25RTRAPQAJBDJ,"This mount is heavy, strong and already in one piece. Almost no directions were needed. The only issue I would have: After the mount is installed I had to lift the TV to the mount and screw the screws in while holding the TV up with one hand. I checked the instructions to make sure I wasn't being stupid. The directions confirmed to lift the TV and screw in the screws. Other mounts have a bracket installed on the wall and TV, then I just lift the TV and click it right in. The sturdiness of the mount makes up for this defect in my opinion.","02 18, 2012",5.0,0972683275,A great TV mount,Ted
"[0, 0]",1289865600,A1USUT1GJPMNAN,"This mount is sturdy, easy to install, and easy to mount the TV to.  The included hardware was heavy duty also.  The action is good, and tension is adjustable.  The tilt can be adjusted by using the knob in lieu of one of the bolts, or locked in place (which makes it more difficult for someone to remove the TV unless they have a wrench with).  I mounted the 27"" TV on our lanai, so a little theft-proofing is a good thing.  The TV is now visible either on the lanai, or from the patio.I RECENTLY BOUGHT A SECOND ONE, AND THEY HAVE CHANGED.  STILL STURDY, BUT LACKING THE QUICK MOUNT FEATURE! NOW YOU MUST HOLD THE TV IN PLACE WHILE INSERTING THE TINY SCREWS THROUGH THE BACK.","11 16, 2010",5.0,0972683275,"Excellent mount for my 27"" LED","The Engineer ""DIY expert"""
"[18, 23]",1286841600,AGY0KH2D5G9WH,"Do not listen to other reviewers, screws that this came with are concrete only, there are no wood or dry wall screws. You will!!!! need a stud finder!!! There are 8 holes in total on a mounting plate, so it is plenty enough if you hit the center of a stud. Sturdy,good looking. There is a whole set of machine screws for(my guess)all TV types plus couple of tools that you will need.","10 12, 2010",5.0,0972683275,Excellent mount,"Thomas ""TC"""
"[3, 3]",1325203200,A2JDDUN6YNRYKU,I purchased this mount based on others comments beforehand and i appreciate the guidance. The problem with wall mounting flat screen TV's is to make sure the hole pattern of the mount lines up with the hole pattern on the TV you buy. I'm using this mount with a VIZIO E320ME 32-inch and it works perfect.,"12 30, 2011",5.0,0972683275,"Very good value, paired with VIZIO E320ME 32-inch",Time2Ride
"[3, 4]",1284768000,AMAR6CIOZUQO4,"I'm using this to mount an older SyncMaster 191T above my desk and was pleasantly surprised at how sturdy it is for the price.  Installation was simple, though I used the screws from the original monitor mount for the plate attachment, as none of those included would work with my monitor.  The tilt mechanism requires loosening a bolt and then adjusting the monitor to the desired angle.  I would have preferred another 10-15 degrees of vertical tilting capability, but what is available will be fine for most applications.  I posted a couple of photos that shows it mounted.Overall I'm very pleased with the purchase and would buy again should I need to mount another small display.","09 18, 2010",4.0,0972683275,Sturdy and an excellent value ...,T. McKendry
"[0, 0]",1394064000,AHWVTOXGM4SZ9,"Its sturdy, holds my tv really good, its adjustable & really really easy to install. An excellent product. I would definitely recommend it.","03 6, 2014",5.0,0972683275,wow!,Tofael
"[0, 0]",1355356800,A1C00XXCYWEKK1,"I got this for mounting a tv on the wall in my home office. Price was good and it worked. The adjustments on it work well, and it has a gizmo to hold the cables in place. Don't hesitate to buy. I think I am using this with a 38&#34; tv.","12 13, 2012",5.0,0972683275,Very happy with it,Tombo
"[0, 0]",1392768000,A162MNFD5CGQ03,It does the job and it wasn't too hard to install so i'm a happy tv viewer. Nothing bad to say about it. Came with a bunch of bolt options for different make and model TV's,"02 19, 2014",5.0,0972683275,"Works well, fairly easy to install",tomes275
"[0, 0]",1355616000,AY1IDZTQDM2D7,I have this wall mount installed outside. I have a 32&#34; hanging on it in my backyard. Easy to install and have had no problems what so ever..,"12 16, 2012",5.0,0972683275,Good Mount,Tommy H
"[0, 1]",1356566400,A299PV3CRFH3C5,"We had to &#34;shave&#34; a little off the wall mount plate to get this product to work for us, but after doing so it has served it's purpose on our 24&#34; tv.","12 27, 2012",3.0,0972683275,Wall Mount,Tracy  Stanton
"[0, 0]",1397433600,ALB2U20GGGJWU,This unit has worked perfectly in holding a 40&#34; TV in an extended position for months - without sagging or failing.  Very happy with the purchase,"04 14, 2014",5.0,0972683275,Well Built,Tulsa Jim
"[8, 15]",1283558400,A25M2X8KHSS2NC,"Unfortunately, I'm returning this mount.Though I like the look of it, particularly the two part plastic piece that clips to the wall mount portion to cover the bolts, I feel that the one I ordered wasn't well made.I purchased it to mount aLG 26LE5300 26-Inch 720p 60Hz LED LCD HDTVin our kitchen.The mount arrived quickly and was well packaged. Unfortunately, the arm was welded to the wall bracket at a slight angle, meaning that regardless of how it would mount it and the LCD would never be level.Also, the powder coating near one of the bolts had come off and I could see some rust already forming.I decided to see if the mount would be the right fit for the tv before returning, figuring I would just get a replacement and hope for the best. I'm glad I did because this led me to find two other issues.The first one I blame on the manufacturers, the second I would consider a design flaw of the LG lcd.The first issue is that the screws supplied to attach the bracket to the tv are too few and two short. The screws are only 12mm long, and would barely catch in the threads of the TV if they weren't recessed at all. Most mounting threads on lcds and plasmas are partially recessed. I stopped by my local Lowes and picked up two packs of similar screws (M4-70 or something to that affect). $0.80 a packet so not much of an expenditure, just a big hassle. I needed 20mm long screws to mount this to the tv, so a pretty fair difference over what was supplied. The manufacturer supplies several different thread and gauge options, but only one shallow length of each set.The second issue is that this universal mount covered the power and HDMI ports on the back of the 26le5300. Again, I think this is more of an issue with the tv then the mount, as they're situated rather high and central. Either way, it's something you'll want to check on your tv before ordering this product.I actually returned this and in its stead purchased a similar mount from the same company. TheVideoSecu Swing LCD Wall Mount 20 inch Extension 55 lb loading capacity for LCD TV Monitor Flat Screen VESA 75mm/100 mm 1USgets very high marks from me. It's basically the same arm with a 75x75 to 100x100 VESA head on it. This second arm did not have any of the manufacturing errors of the previous model and fit the back of my tv perfectly.I understand that it's a very affordable mount, and that most of my issues may have been resolved with a replacement. However, I just can't give this mount any higher rating than I have.","09 4, 2010",2.0,0972683275,"Poor Quality Control, May Block the Ports on Your TV","Ultimate Ducky ""Ultimate Ducky"""
"[0, 0]",1322870400,A1XSSIGIY4WGX5,"I must admit, I'm very cautious of what I buy especially when I've seen this identical bracket in the electronic stores priced three to four times than this one.  Bracket arrived much faster then what Amazon estimated and was well packaged.  The directions were adequate but I'm very mechanically inclined so used them as a quick guide and had this bracket installed with my Sony 37"" LCD in under a half hour.  My hats off to the marketing folks with this manufacturer as they did their homework and included additional hardware and brackets to meet any possible configuration out there.  Including mounting tools and level were also an exceptional idea.  And tossing in a 7' HDMI cable was the icing on the cake.","12 3, 2011",5.0,0972683275,Better than advertised!,"VA Patriot ""VA Patriot"""
"[14, 19]",1307577600,A2ZMEHV9S4FXV5,"If less money had been spent on packaging and more on quality, it might be a good product.The product was double-boxed.  The included level was broken. I would prefer to use my own level and have good hardware instead of junk on both counts.  One of the pivots on the arm was so badly rusted out of the box it seemed to compromise the whole system.  Despite 6 huge lag screws and strong arms, the joints are not strong enough to keep the mount level as it extends and articulates.  Each time I moved it it had to be re-adjusted to be level.  The hardware had to be tightened so much to keep it from wobbling, it made moving it very difficult.  I used a 26"" tv.The whole thing went back in the box for a refund.","06 9, 2011",1.0,0972683275,"Junk, sags, wobbles, crooked, Rusted",venividivici
"[0, 1]",1354147200,A3JD55EKK0KJKV,I bought this mount for our bedroom in order to swing and tilt the TV based on our viewing angle.  In order to move it I had to loosed the screws each and every time.  I had it connected to a 27in vizio LCD which is pretty light.  Could not find a tension to keep it where we wanted it.  Had to return,"11 29, 2012",1.0,0972683275,very difficult to tilt and swing,WhoseAnthony
"[0, 0]",1392076800,A2S4X009TZ0C26,"Worked great. Easy mounting and setup. 2007 Vizio 42&#34; LCD hung perfectly. It is a heavier TV, around 50lbs and it mounted up great.","02 11, 2014",5.0,0972683275,"Works with 2007 Vizio 42"" LCD",WyattC
"[0, 0]",1356739200,A1L0MEXMESE4C4,"received the product and got it installed today. for the most part I am pretty happy with the hardware except the materials being used to make screws or other parts. the screws get very easily damaged by the most commonly used screw drivers that you can find for $1 per piece.  Once I put the bolt into the LCD TV and mount it with the plate, I found myself having a hardtime removing the screw because the tread mark on the screw head is already messed by by the screw driver, which makes me doubt about the material being used on the mount and arms.  is the material used on the mount going to deliver the same quality as the bolts and nuts?","12 29, 2012",3.0,0972683275,just got it installed,Xpert
