reviewTime,helpful,overall,summary,asin,reviewerName,reviewerID,reviewText,unixReviewTime
"11 29, 2006","[6, 7]",3.0,Nice keyboard if you're used to an ergonomic one,B000A6PPOK,Irene Bevilacqua,A2TYFZCW8B4SON,"Short and sweet:  I have always used the old Microsoft Natural Keyboard which worked flawlessly and still does.  It's just too dusty and dirty looking from years of use.  So I replaced it today with the 4000.Very attractive piece of hardware, definitely massive looking but it fits my desk space fine, easy installation with the latest Intellipoint software, absolutely quiet keys when pressed but that's where the niceties end.I type all day and there's no way I can use the spacebar without forcibly pressing it down at times so it will make a space, not all the time,but enough times that force me to separate words running together and very very annoying.  The keys are a little stiffer to press down but once I get flying, they fly too with ease.  It's that damn spacebar that's a huge hinderance.  Also, the ""enter"" key is bit small but even that's okay if only that spacebar acted normally.  Very frustrated right now and contemplating swapping it out for another one.I just went to reconnect my old dusty trusty keyboard and it's so darn easy.  I wonder what Microsoft was thinking about when they made the 4000's spacebar????I'm hoping, as others have stated, that it will loosen up over time.",1164758400
"12 21, 2013","[0, 0]",5.0,Comfortable for work and play,B000A6PPOK,Irene Ringworm,A10VB212O1V4J3,"Durable, comfortable workhorse keyboard.  The split keyboard configuration takes some getting used to, but it's worth the effort.  The contour of the keyboard and wrist supports keeps my hands in a comfortable, neutral position that allows me to type (or game) for hours without discomfort.",1387584000
"02 22, 2008","[0, 0]",4.0,Feels good... and it's good for you!,B000A6PPOK,Ivan C. Wiegand,A17SWJD1Q222MM,"As inexpensive, ergonomic keyboards go, this one can't be beat (at least in the PC world.) I prefer wired keyboards and mice. I hate dealing with the batteries and intermittent connections of the wireless breeds. So, if you're looking for a good ergo-keyboard that's quiet and has a luxurious, soft feel to the keys, as well as a padded wrist-rest built in, this is the best solution. The extra keys are pretty standard, with the exception of the absence of media player buttons. It has volume, mute and a 'play/pause' button, but I would have sacrificed the generic programmable number buttons at the top for a 'prev/next track' and 'stop' buttons. I've gone through a lot of keyboards and this is the only one I've ever purchased a second time.",1203638400
"08 16, 2011","[0, 0]",5.0,Microsoft Ergo Keyboard,B000A6PPOK,Ivan T. Santiago,AOIT1BEY7BRC8,"Once I used this kind of keyboard, I've never used another one. It is fantastic. I bought new one because I had ""an accident"" with it and my cat. Suppose you guess what it was.",1313452800
"01 18, 2014","[0, 0]",4.0,"Works great, highly sensitive to water damage",B000A6PPOK,IVB,A1P7G2HTLG0ASS,"I own 2. The one at home works great years later. This one lasted 24 hours as I (like a putz) spilled just a little water on it. I mean absolutely no more than 1 ounce, more likely 1/2 oz. (I'm bad at measuring small amounts). Instantly fried the unit.But since thats clearly user error, I gave it 4 stars. I had a logitech keyboard which took a LOT more abuse. Was a whole lot more $$ though.",1390003200
"01 22, 2014","[0, 0]",4.0,"Great Keyboard, but.....",B000A6PPOK,jabbadehut60,AN7AELA3YHNZK,"I have owned several Microsoft Natural Keyboards.  I have one for my work computer, my home office workstation, and my personal computer.  I've probably had 9 or 109 of this style keyboard over the years.  I love the ergonomic style, and the features this keyboard offers.  However, you may have noted that I have owned 9 or 10 of them.  That's because they break.  I continue to buy them because of the amount of typing I do each day.  I need an ergo keyboard, and this model fits my ergo needs best.  So I accept the fact that these do not last more than a year or two.  I give it four stars because of the design and comfort it offers me.  The design is not for everyone, so you may want to test one out at a retail store before making a purchase.",1390348800
"12 17, 2009","[1, 1]",5.0,great keyboard,B000A6PPOK,Jack M. Mafera,AX3VPBCU8F4RF,I'm using this keyboard with my new compaq windows 7 64 bit and a 19 inch 4.3 acer monitor and love it,1261008000
"03 5, 2013","[0, 0]",4.0,Great item. I really like it and it works well.  Why do i have to type so many words to rate it.,B000A6PPOK,Jack orders a lot.,A2PRMFNOAFKQKR,"Great item. I really like it and it works well.  some letters are fading off the keys after 6 months,",1362441600
"02 18, 2014","[0, 0]",5.0,"Took some time to get used, but it's great afterwards.",B000A6PPOK,Jacob E. Sammer,A21SU8Z63A7IO9,"The keyboard took some time to get used to at first, but now it's great. You have to use the function lock button to over-ride the function keys.",1392681600
"06 15, 2012","[0, 1]",5.0,nice comfortable keyboard,B000A6PPOK,J. A. Crane,A2A1BK7LSMQOCP,"This keyboard fits my hands perfectly, I don't have to hold my palms parallel to the desk to type on it, my wrists feel much more comfortable as a result. It is well made, the keys have a nice ""click"" as you press them, allowing you to learn quickly that sound means the key has been pressed sufficiently to enter the character or action. All of this results in a quicker and mostly error free typing experience. It looks as it should too, the plastic looks a bit more upscale than previous keyboards I have owned. All told it is a great keyboard for me.",1339718400
"08 28, 2011","[1, 2]",2.0,Good idea - not practical,B000A6PPOK,J. Adams,A23IMDZPYVTPEW,"I too am a writer. I thought after a few months that I would become accustomed to the keyboard. I haven't. It is a neat idea, but after 40 years of using the standard QWERTY keyboard I have not been able to make the transition to this style. In typing this I made 8 mistakes. It is too easy to hit multiple keys, and the force needed to press the space bar and some of the keys is unnatural. I would not recommend this keyboard. But then, Microsoft is not known for their hardware.",1314489600
"09 6, 2012","[0, 1]",5.0,Very nice keyboard if you like split keyboards,B000A6PPOK,JAK,A2VSD9D09W2W9B,"Very nice keyboard if you like split keyboards.  If you don't like split keyboards you are not going to like this.  I program all day long so I have always had wrists guards that I wear (from my orthopedist).I pulled the plastic thing off that was under the front of the keyboard immediately upon receiving the keyboard.  The plastic thing does not work with the wrist guards that I wear on both arms.  But I can wear the wrist guards with this keyboard if the plastic things are removed.If you have carpal tunnel or tendonitis in your hands/wrists, I strongly recommend you buy this and a pair of wrist splints to wear while you are typing.",1346889600
"12 14, 2013","[0, 0]",5.0,I could find nothing better,B000A6PPOK,James E. Debourbon,A31DN6H8LGI1LK,It works great.  I had tried another &#34;ergonomic keyboard&#34; with a split space bar. The space bar worked just as well on this keyboard and this one has a palm support that really works.  The lights are well situated and you do not have to lean over to see them and it is really comfortable to use.,1386979200
"08 29, 2011","[1, 1]",5.0,Love this keyboard!,B000A6PPOK,James,A3IVAY8N7ES98Y,I have actually owned several of these keyboards and keep coming back to them. I even ordered one to bring into work with me. It's comfortable and allows me to type quick and accurately all day long.,1314576000
"07 13, 2013","[0, 0]",5.0,best keyboard on the market for non gamers,B000A6PPOK,james hicks,A2DQZRZZH1SR5X,This is my second MS4000 keyboard. I wore the first one out. If you use this keyboard with the front riser in (as it comes out of the box) your hands will slide onto the keyboard in a natural position which is slightly sloping downwards. This will take a day or two to get used to but after that is feels great. This keyboard does have a break in the middle but it is not nearly as extreme as the old split keyboards. This one feels natural and I can reach both sides of the split with no issues. The palm rest is an added benefit as well. There is a good number of buttons you can program on this keyboard and I have done so in the past and they work great but all in all this is a great feeling keyboard. If you use the computer all day like I do you should enjoy this keyboard,1373673600
"07 24, 2013","[0, 0]",4.0,Great Keyboard while it lasts,B000A6PPOK,James K. Kennedy,A2OHO0BQWAEDG4,"I have purchased this exact keyboard three times in ten years.  It works perfectly, then one day it doesn't.  I'd complain but that seems to be the way of technology these days.  Plus it's not like it only lasts days or weeks, or even months.  I get several good years out of them.  I'm also sure that I am some what responsible for there demise.  While the keyboard works, it is one of the best ergonomic keyboard designs I've used.",1374624000
"05 22, 2009","[0, 0]",1.0,Microsoft Keyboard,B000A6PPOK,James L. Springer,A3FMS1BQA8XHRP,"This keyboard is a piece of junk!I have always used Microsoft keyboards before and have always been very pleased.The space bar is very stiff and my thumb hurts if I use the keyboard too often.Don't buy this keyboard if you like to type fast,",1242950400
"01 25, 2014","[0, 0]",5.0,After 2 months... I love it.,B000A6PPOK,James Powell,AHWWBJVQ199IK,"I love this keyboard.  It's very comfortable and I haven't noticed any issues with it in the 2 months that I've owned it. I especially like the wrist support, and I know it's just something little, but I love that there are volume controls right on the keyboard.  I use them constantly.I think I'll probably get another for my office actually.  My only complaint is that it's not wireless.",1390608000
"05 13, 2014","[0, 0]",5.0,I Like Natural Keyboards,B000A6PPOK,James Ringold,A1FTDM432H2NAE,I like natural keyboards and have used them for years.  If you have never used one there will be an adjustment period.  They are suppose to be good on your wrist.  Since I have never had a corporal tunnel problem so I guess it works!  The space bar was a little sticky on the Microsoft Natural Ergonomic Keyboard when new but quickly broke in.  The shortcut features offered on this keyboard are nice.  I would say a value for the price.  Microsoft offers software to work with this keyboard.,1399939200
"10 3, 2012","[0, 1]",5.0,Ultra comfortable Keyboard,B000A6PPOK,James S. Andresen,AF37PVXVJM1T7,"This Keyboard is very comfortable. My other Natural Ergonomics Keyboard burnt out after 5 and 1/2 years of heavy use. Enjoyed it so much, I wanted the same one again. Great on time delivery service from Amazon and UPS.",1349222400
"09 25, 2007","[1, 1]",5.0,Great keyboard!,B000A6PPOK,J. Anderson,A1IJ69NVDLTO82,I love this keyboard.  It takes a lot of the strain off of the top of hands and wrists due to the way it tilts forward (there is a riser on the front part of the keyboard).  The keys themselves are also at a very comfortable angle.  There are also 5 programmable hot keys which are very convenient.,1190678400
"07 16, 2012","[0, 1]",5.0,Ergonomic keyboard,B000A6PPOK,"Janet Lirette ""Janet Gleason""",A1P9YZK0D837QO,"This is by far the best ergonomic keyboard I have ever used.  What I love the most about it is that all you have to move are your fingers.  You don't have to lift your hands at all.  I was a medical transcriptionist and wish I had this keyboard to work with. I certainly would have made more money.  If your job requires you to use a keyboard all day, this is the one.  I was beginning to get carpal tunnel when someone said I needed to change to an ergonomic keyboard and that's what I did.  It took a week or so to get used to it but once I got used to it and used it all the time my carpal tunnel went away and hasn't come back.  I can't use a regular keyboard anymore though.  When you use a regular keyboard it really reveals how ergonomic works and you realize the advantages.  It's amazing.  I have no complaints about the sound of keys clicking or the keyboard making too much sound.  I love this keyboard and will put up with any sound it makes.  Also, this is pure quality.",1342396800
"12 3, 2009","[0, 0]",5.0,None of the reported problems exist on this keyboard,B000A6PPOK,"Jared DelAsmus ""Truth seeker""",A19TR17QXCSCXK,"This keyboard works great!  I read some of the negative reviews after I ordered it, and started to become concerned.  However, my concern was unwarranted. The space bar works great!  This keyboard is MUCH quieter than my old Microsoft Natural Keyboard Pro!  There is a comfortable feel on all the keys and the keyboard provides a very comfortable angle.  Why are some customers displeased? All I can think is that it's a quality control issue.  This particular unit is great!  The space bar works consistently no matter where I press it, and the keys are not stiff at all.  Smooth and comfortable.By the way, regardless of what one reviewer said, you can INDEED change the Web Browser key to start Firefox -- or any other program you like!",1259798400
"11 26, 2006","[5, 5]",4.0,"Nice keyboard, but space bar too stiff",B000A6PPOK,Jason Lee,A35WP5LHJSZ4HC,"I have had wrist problems from typing and have use ergo keyboards for over 10 years.  Other than getting specially fitted keyboards, the Microsoft ergonomic keyboards are some of the best.  Some improvements over the older Natural Elites, the ""pros"" are:-- nice padded wristpad, not too much padding, and not too little-- black color is nice, doesn't not appear to get as dirty as old Elits-- very low noise, no clacking soundCons are:-- very stiff space bar, as others have noted; if you are a fast typist, this will be annoying as you really have to pound down on the spacebar(only had it for a few days, not sure if it will get better)-- the raised stand that comes with it (which lifts the front end) is a little too high; it can be removed, but then it's too low, so you have to improvise (buy some small rubber stoppers from Home Depot and stick on the bottom of this).But for the very stiff and hard to press space bar, this is a nice keyboard.  But fast typists will probably like the Comfort Curve 2000, which I love.C",1164499200
"09 5, 2011","[4, 4]",4.0,Nice Keyboard With One Dumb Annoying Key,B000A6PPOK,"Jason L ""geek""",A3226KN23XIR3R,"I like this keyboard - it's more comfortable than a standard keyboard and really takes the strain out of my wrists. Some reviews have complained about keystroke noise, but I think that's silly. The space bar is a little louder than my laptop keyboard (which is quiet), but it's not as if that's a bad thing. I don't mind a little noise, personally, and I can't imagine anyone around you being distracted or annoyed by the relatively minor clicking.However, if you buy this keyboard, BEWARE THE 'FUNCTION LOCK' BUTTON, which might quite possibly be the dumbest idea ever. Let me explain with an example:You're using Excel, but unbeknownst to you the 'function lock' key is enabled, which is similar to locking down the shift key. However, unlike caps lock (which locks down the shift key as well), you can't tell the 'shift' key is actually locked down because the letters you type appear as lower case. However, when you go to edit a cell and press F2, your most recent edit disappears. WHY? Because the function lock key treats a press of F2 like you pressed both SHIFT+F2.>> Shift+F2 is the 'undo' button...and you have no idea what's happening if you accidentally pressed the 'function lock' key as I did.Annoying? Absolutely. So annoying that I damn near broke this thing in frustration trying to figure out what the hell was wrong.So, good keyboard...but when you take it out of the box, grab a small screwdriver and pop that function lock key right off the board (it's just above the backspace key). That key is stupid and seems to serve absolutely no real purpose.",1315180800
"03 26, 2013","[0, 0]",5.0,By far my favorite keyboard,B000A6PPOK,Jason Maitlen,A2XF1IANVPK7F,"I've tried other ergonomic keyboards and while some have felt nice, they haven't lasted. This keyboard is built solidly and holds up over time, plus it's very comfortable.",1364256000
"07 15, 2011","[0, 0]",5.0,huge improvement over previous MS Natural versions,B000A6PPOK,Jason Mcvetta,ADLU9S36ZVD55,"Previous versions of the MS Natural keyboard never impressed me that much.  This one however seems to have much more advanced ergonomics.  Indeed, short of going to a $800 Maltron, this seems to be the best ergo keyboard on the market today.  Certainly in my opinion it is much better than the Kinesis, let alone anything else in this price range.For what it's worth, when I switched from a straight keyboard to this one, I experienced significant reduction of wrist strain.  YMMV.",1310688000
"11 19, 2012","[0, 0]",5.0,Great Keyboard!,B000A6PPOK,Jaws,A1PY08C8TSUYKM,"I have used ergonomic keyboards in the past as well as plain keyboards, and I have decor veins syndrome, also known as tendonitis of the thumb tendons. Using this keyboard for an extended period feels like I'm working out my hands and strenthening my forearms. I also use an Evoluent ergonomic mouse, and between the two, my pain is much, much less. Also, you can customize the hotkeys using Microsoft's Mouse and Keyboard manager that typically installs itself when you plug in the keyboard, but is also available for download. Very pleased with this keyboard and would not use any others.",1353283200
"08 16, 2013","[0, 0]",4.0,Takes some getting use to.,B000A6PPOK,Jayne Hopkins,A2XMGDPQVYGNU4,Ive been using phone and tablet so much the different shape was a bigger change than I expected. I can see it would be good if you type a lot.,1376611200
"12 12, 2013","[0, 0]",5.0,Perfect for offices,B000A6PPOK,J. Baker,A1TM102EYLRTTF,This keyboard has helped me type more accurate while eliminating wrist pain from hours on the computer. Its shaped neat also.,1386806400
"12 26, 2011","[0, 0]",4.0,Pretty solid keyboard,B000A6PPOK,"JB ""JB""",A3A0EY9K8QU27V,"I got this keyboard on a bet with someone at work.  She bet me I would never go back if I tried an ergonomic keyboard.  After a few weeks I bought one for my house.  Coming from a standard keyboard this was pretty easy to learn and it has some nice extra keys like the ""="" and ""("" and "")"" keys which is a big plus for those Excel formulas.  Just do yourself a favor and do install the software.  It makes a good keyboard really good.  The only downside: no USB ports.  It would be nice to have someone to plug in other peripherals.",1324857600
"12 13, 2010","[0, 0]",5.0,"The best keyboard I have ever used, period.",B000A6PPOK,J. Brown,A23E4XA0CG03U,"I spend a lot of my time at a keyboard.  By day I'm a software developer, by night an instructor at a local university.  I am typing for writing code, and typing my lecture notes, tests, slides, and feedback to students.  I basically live at a keyboard.  I have had previous Microsoft ergonomic keyboards, but this one is by far my favorite for a couple of different reasons.  The primary is that I can type pain free for long periods of time.While I have one of these keyboards on my desktop at home, and one at work, I don't have one hooked up to my laptop, which is usually sitting on the couch.  It is when I'm using my laptop that I notice the benefits of this keyboard.  After typing on the laptop keyboard for 30-45 minutes, my wrists begin to hurt, and it's generally just not comfortable to type anymore.  Using this keyboard, I can type for hours at a time in complete comfort.As for the setup, I have the riser on the front and the feet dropped in the back.  This is opposite what many (or most) people do with their keyboards.  I find that the setup allow me to properly use the wrist rest and keeps the keys in a neutral position, allowing me to type quickly and comfortably.When I first got this keyboard, the setup seemed like the best choice, though the first 3-4 days of using it, I just couldn't get comfortable, then suddenly something snapped (figuratively), and it all the sudden felt extremely comfortable, and natural.  For those of you who buy this and are thinking about returning it after a couple days, give it a week or more to actually try it out.There are a few thing I don't like about this keyboard, but none of them take off anything from my review, because this is a keyboard.  The primary functions work perfectly.  That being said, the list of things I don't like: The zoom button (never use it, no need), the back/forward buttons, the media buttons (web/home, search, mail, and the macro buttons), never get used.  That being said, Play, volume and mute are often used, and I love them.  The calculator button is also a big win in my book.How do I know this keyboard is a win?  While work provides us with ergonomic keyboards, they are often not very good ones, which is why I originally bought this one.  After a couple of weeks of use, 3 of my coworkers bought their own, now, 2/3 of the department uses them.A couple final thoughts.  I have been using this keyboard for 4 years now, and haven't had a reason to consider anything else.  The number are still printed on the keys, I've dropped enough food in it to feed a small cat, and it still functions, I've spilled water on it and it still works (and cleaned out most of the food).A keyboard (along with a mouse) are how we interface with a computer, and if that is comfortable, you won't do it.  This keyboard is comfortable.  While the split layout may be intimidating at first, it is really an ideal approach to typing, and I highly recommend you give this keyboard a spin.  It's worked great for me for 4 years.",1292198400
"04 28, 2008","[1, 1]",5.0,Love this keyboard...,B000A6PPOK,"J. Curtis ""double dad""",A33BS7GBS6M4AG,"I've been using a MS natural ergo keyboard for years now.  I started out with the older model which was nice because it had a din pin to usb converter plug so my laptop would work well with it.  That one eventually went on me and I got another that was their Multi-Media version however that version wasn't USB compatible so I stopped using it when I upgraded my laptop.  It didn't have a din connector for the keyboard and I didn't want a doc station at home.  I now have two of these, one for work and one for home and they work great.  Paired with a MS Trackball and all is good.",1209340800
"04 1, 2009","[0, 0]",5.0,Excellent Keyboard,B000A6PPOK,J. Dunstan,A2Q0GRPEGYUMX9,"I use this keyboard as a computer programmer everyday and it is excellent for anyone who loves split keyboards. The wrist rest is padding, but doesn't get too oily over time. My biggest gripe is the positioning of the left/right navigation keys in the bottom center. It's far too easy to accidentally hit one. This can be very annoying if you really didn't want to navigate back/forward in your web browser. Overall though, the keyboard is good enough that I bought one for home usage with my laptop.",1238544000
"12 27, 2013","[1, 2]",1.0,Uncooperative keys.,B000A6PPOK,"J. Edgar Mihelic ""Skyscraper""",AMVC9WTXYKNJ1,"I bought this to take off the pressure from my wrists as I typed.  It seemed like it would work, except for one issue.  The space bar wouldn't function.  I think thatisanissue.",1388102400
"05 6, 2012","[0, 0]",5.0,I love these keyboards!,B000A6PPOK,JeepNut,A38UBIG0BOFJCA,"I've been using these keyboards for several years.  Have have one I use at work, one I use for my at-home business workstation, one I use on my personal workstation, my wife has been converted to one on HER workstation and I bought this one as a spare just in case MS stops making them.I had issues w/ carpal tunnel years ago as I began to be a heavier computer user.  It was NO fun believe me.  The mouse was a problem too.  Since I've been using this keyboard and a trackball (Logitech TrackMan Wheel -have 3 of those too) I have had NO problems with CTS.  In my opinion there is just no other keyboard that compares.In fact they're better than ever.  The first one of these I bought years ago was like $75 I think.  Then down to $50, now under $40.  Sweet.I've seen another split keyboard design that I wouldn't mind trying out, but it's well more expensive, so I've not done so.  NONE of the other ""ergo"" keyboards are shaped like this.  This is hard for me to actually say this out-loud as I'm a 15+ year Linux/opensource evangelist, but this Microsoft product is fantastic. (That's the ONLY time you'll hear me say that!)There is one thing that I'd like to see...how about an illuminated version?EXACT same keyboard, make the keys with see-through lettering and lighting underneath.  I'd buy 5 of them.",1336262400
"04 19, 2014","[0, 0]",5.0,"Good keyboard; only one windows key, though",B000A6PPOK,Jeff Albertson,AWP6Q8P8D529D,"This keyboard is more comfortable to type on in terms of shape and the feel of keypresses.  Also, some of the extra buttons are pretty nice and some even work without installing the driver (calculator, back & forward buttons, etc.) if you're really in a hurry for some reason.I do have a complaint, though:  I'm a heavy emacs user and I have so many key bindings that I even use the windows-key in many of my bindings.  Since there is only one Windows-key, I can't do the two-hand-two-presses-at-the-same-time thing like you can do with two shift keys or two ctrl keys (example: holding down right shift key with right hand and pressing 'w' with left hand to quickly type 'W'), which does slow me down a bit.However, I can't subtract stars for that because I imagine the vast majority of users don't even use the windows key at all.There's also only one windows &#34;menu key&#34;, but my emacs bindings haven't gotten quite that complex yet.",1397865600
"10 2, 2013","[0, 0]",3.0,Could do better if they tried,B000A6PPOK,Jeff Beech-Garwood,A35U3QBAN21005,"I used to have the previous incarnation of Microsoft Ergonomic keyboard. Maybe I should go back to it. The keys on this thing are just cheaper. The spacebar is very fussy and you have to hit it very close to the centre (so what's the point of having a wide spacebar?). I didn't drop it to two points because it is an ergonomic keyboard and I think using them is very wise, so thankyou to Microsoft for making one.Second point. The function lock button should be able to be set permanently. I ALWAYs want the function keys and it's easy to lose them by hitting the function lock button by mistake.",1380672000
"12 1, 2008","[0, 0]",2.0,"Nice design, bad execution",B000A6PPOK,Jeff Landauer,A2RUG5WCZ51H6D,"It's a comfortable keyboard to use, and the extras like the volume buttons and other shortcut keys are nice, but the workmanship and quality is just lousy.  It often misses the 'i' key when I'm typing which is quite annoying.  Yesterday my escape key stopped working all night until it magically started working again this morning.I have also had problems with a recent Microsoft mouse that I bought, which they replaced for free after 6 months when I called them and complained, but the replacement lasted only another 6 months.I love MS's ergonomic designs for their mice, keyboards, and gaming devices, but they really need to get some quality control if they want to keep their reputation in this market segment.",1228089600
"07 2, 2014","[0, 0]",5.0,Give it a week and it will give you happiness,B000A6PPOK,Jeremy J. Einsweiler,A1RSYZTYOLV7WN,Toil Toil Toil Type Type Type all day at work. This keyboard is like typing in a cloud. Give it a week to get used to and you'll be glad you did.,1404259200
"07 7, 2010","[0, 0]",5.0,"Great typing keyboard, not so great for graphic designer",B000A6PPOK,Jereth,AHEBMAD5SIC5B,"First off, as a graphic designer, I can't really recommend this keyboard. The spacing, the keyboard's ""hump"", and the split keys makes it really hard to use Photoshop short cuts easily. However, it's a great keyboard for typing, and working with writing documents. I'm pretty sure it increased my typing speed after about 3 weeks of use.Now let me get to my review of this keyboard.At first I really hated the keyboard. I really didn't like how the keyboard split up, but my wrist was hurting, so I needed an ergonomic keyboard. Out of the box, the space bar was stuck, and was really hard to push down as I type. However, after about a week of usage, it loosen and you're able to type at normal speed without consciously pushing the space bar down harder.All in all it's great keyboard for typing, and it helped with my wrist pain. I'd recommend this keyboard for anyone that is having a wrist problem, or need a great ergonomic keyboard.",1278460800
"01 9, 2013","[0, 0]",5.0,Excellent keyboard!,B000A6PPOK,"JerryJay ""Smiley""",A3LWJXY1UPA6N5,"I've had this keyboard since May, 2012 and have waited until now to write a review so that I'd have sufficient time to thoroughly test it.  It exceeds my expectations and I recommend it to one and all.  I purchased a refurbished unit and it has never disappointed me.  My total cost of about $22.00 with shipping was well worth the price.  This keyboard was purchased to replace the one on my 17"" Acer 7551-7422 laptop which worked great as my desktop computer but had a terrible set of keys that were unresponsive at times.  The Microsoft board nicely straddles the Acer's board without interference and enables me to surf and type as I would with a desktop model.  I've added a wired mouse to replace the touch-pad on the Acer and everything works outstandingly!",1357689600
"07 7, 2014","[0, 0]",5.0,Five Stars,B000A6PPOK,JFBII,A3BMIHNK2KTG3G,This keyboard makes typing so much easier and keeps my hands and wrists from hurting.,1404691200
"05 2, 2011","[0, 0]",4.0,"200+ days a year, for 2+ years now, sitting at my desk typing without any issues.",B000A6PPOK,"J. Flaherty ""Give Thanks!""",A2SVXQ66G7BWBR,"I work as a IT Specialist at my desk all day. I use this keyboard everyday, all day. It's great. No problems. Took a while to get used to the stranger angle, but it's worth it. My hands don't crack and arms feel better than they did when I used the old, standard keyboard.",1304294400
"01 25, 2013","[3, 3]",3.0,Not nearly as good as the old Natural Keyboard Elite,B000A6PPOK,"J. Fuchs ""jax76""",A3H7ADUP07D93H,"I got this keyboard for my office but still use the older Natural Keyboard Elite at home. The older keyboard is much more comfortable and responsive and I really wish Microsoft would bring it back.This keyboard, while more attractive than the older model, is much harder to use. The keys are a lot stiffer and control key commands are slow. On the Elite, you can pretty much press the control key and the alphabetic key at the same time. On this keyboard, you have to hold down the control key a brief moment before you press the other key. If you don't, unexpected errors occur - for instance if, when copying text, you hit the ""C"" key too quickly, it deletes the text and won't paste it when you hit ctrl-V.The function keys can be used for internet scrolling, but since I primarily use my mouse for that, I just find that all the extra keys and functions clutter up the keypad. Plus, the letters are harder to see on a black background, although on the plus side, it doesn't get as dirty as the cream-colored Elite. And while, in theory the strip at the bottom of the keyboard ought to be more comfortable because of the padding, it isn't.I could live with all the other issues if it weren't for the stiffness of the keys and the sluggishness of the response when using ctrl commands.  I'll take the comfort of an ergonomic keyboard over a standard keyboard any day, but it's almost worth paying the exorbitant fees to find an older model just because of how much easier the actual typing is.This keyboard just goes to show that keyboards are, perhaps, like women - just because one is younger and pretty than another doesn't mean it's better.",1359072000
"12 14, 2013","[1, 1]",2.0,Not a great feel,B000A6PPOK,J. Fuzz,A3J67TWGCXOZ3Q,"My previous Microsoft keyboard died after fifteen years.  Same shape, which is why I rushed out to buy another one.  However, this current generation lacked the one thing that made my previous keyboard great - it had a fantastic feel.  This new one has a spongy, weird feel.  I tried writing on it for several days.  Impossible.  I sent it back and got a Logitech instead, which is great.  Another bomb from Microsoft?",1386979200
"05 2, 2012","[0, 0]",5.0,Still the best keyboard I've ever owned.,B000A6PPOK,JGalarza,A3MZA7HNI6FQCQ,"This is my second Ergo 4000 and I really couldn't be happier (well if it was wireless that would be sooooo awesomer).  I bought my first one after 4 months of being a software engineer.  I wrote code for about 8 hours a day (9-5, m-f) so my wrist started to hurt after a whole day of typing.  I bought one of those keyboard cushions and hated it.  I found this keyboard for sale on, I think, Newegg and have been loving it ever since.  That keyboard is still working just fine but needs to be taken apart and cleaned (all keyboards need to be cleaned, ew).  I decided to buy a new one and take the old one home for use in my 'home office'.  I have spent hours and hours trying to find a replacement that I would like.  Saddly split ergos are not in fashion any more.  I've tried the Wave and played with a bunch of logitech keyboards but the only one I've even thought about switching to is theSmartfish Technologies K2418B Reflex ErgoMotion Keyboardbut after finding a YouTube videos and seeing how loud it is when it moves turned me off completely.  That and people complained about the cramped numberpad which I use a lot.  I even tried looking for a split that at least had some kind od padding like the 4000 but all I found was either gel or plastic.  I ended up coming right back to this one.  It may not be stylish as a logitech, or as solid as a 80's mechanical keyboard but this thing still beats them all at comfort and reliablity.Actual Review:The keys are pretty silent but I type kind of fast and hard so there is some muted clacking but it's pretty light.  The keys themselves have a matted feel to them and spring back up when you press down.  You don't need a lot of force to press but you know you pressed a key.  Rarely can you accidently press a key and not know you did (never happened to me but I guess these things can happen).There are reviews about the how you have to press near the center of the spacebar to register a ""space"" but I've never had that.  The spacebar is oversized and my thumbs rest directly on it without any effort on my part.  Some split keys boards have the two spacebars or the oddly shaped one but this board has an oversized one that spands the entire split.I've never set up the ""My Favorites"" keys so I can't comment on those but I saw somewhere online that you could substitute macros rather than *.exe or homepages.  (If I find it again I'll edit this post.)The Zoom button I use rarely but only when I need to up the font size in Notepad++.I use the hell out of the volume and calculator buttons.  The play button works in iTunes but is really meant for Windows Media Player.  The volume controls are meant for the system sound not as a media player control.My programming enviroments do not recognize the ""=""/""(""/"")"" keys found above the numberpad but this is due mainly to such old software (VS6) but Word (even 2010) sees them.Cons:The only real complaint I have is that there is no real wireless version.  The 7000 I think is wireless but you need to use the mouse and I have no need for it (I use a Logitech VX at home and a MX at work).And just a note, depending on what OS and hardware you are on the volume controls can take up to a 3-4 seconds to adjust the volume.  I'm pretty sure on a fast system that you won't even notice a lag if there is one.Remarks:After 5 years of solid use the key that were oringally matte are now shiny and a few letters have rubbed off but the keyboard still works just as it did the day I first set it up.  It's been to 3 different companies and survived 2 moves.  The pleather/leather is still the same color as it was, no rips, no fading, no tearing apart, no little pieces flaking off, etc.  A rubber foot did come off but that happened like a few months ago which agains speaks volumes about the overall construction.  And the little led lights on the bottom still work!I'll post a picture of them side by side later so you can see what I'm talking about.",1335916800
"01 6, 2013","[0, 0]",5.0,Best keyboard,B000A6PPOK,"J. Gartin ""TDC""",A2GY6FZ33W8CO3,"Very nice keyboard, works great.  I had problems with my wrists using the conventional keyboard/mouse combo.  I purchased this keyboard, a trackball mouse and wrist rest mousepad (and changed my desk, monitor & chair heights) and all good.",1357430400
