helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[0, 0]",1370476800,A2EQ0QDOSGH6AC,"I needed a specific style of &#34;splitter&#34; to augment my wired network at work.  When I simply used a WiFi router to distribute the signal among various computer, I ran into a recognition problem with Outlook and my employers network.  I discovered that for Outlook to work, the network name needed to be specific.  Adding a router, created a unique set of IP and network credential and while connectivity remained, I was stuck.I tried a &#34;splitter&#34; in the most traditional sense (it was literally was a splitter just like the type used in electric). But whether it was broken or simply failed to work, I'm unsure.The solution is this &#34;desktop&#34; Ethernet Switch (in this case a 5 port) which (like it's larger sibs) simply replicates the port and augments IP distribution.  This little unit has mounting screws (if you wanted to surface mount) or it can simply sit on the desk. It's powered by an adapter (to AC) and doesn't get hot.  It's multifunctional in terms of bandwidth and will scale for you.The perfect solution for me as I cabled from the Ethernet jack to the switch, then from the switch to my PC & WiFi router with additional access ports to spare. This model is available with 5 or 8 ports","06 6, 2013",5.0,B00002EQCW,Mini Switch splitter for your network,"Matthew Agnese ""Matt"""
"[0, 0]",1395705600,A1IGVPJTW1ED3W,We use a number of these cost effective switches in a variety of applications. Great for multiple computers in the same area. Great price point too. NETGEAR is always a good buy. Very simple install-couldn't be easier.,"03 25, 2014",5.0,B00002EQCW,Great Switch.,Michael K.
"[0, 0]",1394928000,A1BM3CYLFRE4X5,"Rather than buy separate powerline adaptors for devices that are right next to each other, I used this small switch. A+ on the durable metal construction... I expect years of loyal service from this device. I will rate it 5 stars once I receive my mail-in rebate.","03 16, 2014",5.0,B00002EQCW,Quick solution,Michael Warren
"[0, 0]",1286928000,A1YLL71R2M75LC,"I needed to share an Internet connection between a network drive and a computer and this switch did the trick. Nothing to install - just plug and go, could not have been easier. And the footprint is nice and small. Finally, performance rocks - throughput is very fast.","10 13, 2010",5.0,B00002EQCW,Great Switch and EASY to Setup,"Mike ""Denver"""
"[0, 0]",1294185600,A70WOSKH59VRE,"the less there is to say about a switch the better. Thus, i'll just say that the build quality is solid, metal not plastic, and i've yet to have a problem.","01 5, 2011",5.0,B00002EQCW,great little product,Millo Minderbinder
"[0, 0]",1360454400,A24VVE3E7D4GVQ,"We recently changed to a fiber optic internet provider and wished to hook both of our computers up to it.  This tiny little box does a great job.  We used Cat5e patch cables to connect the computers to the switch.  The set up was simple and quick, and we've had no problems so far.","02 10, 2013",5.0,B00002EQCW,Super solution to a two-computer problem.,Missouri Mom
"[0, 0]",1279670400,A3I1GZ3Z7AXSNZ,"Dead just under 2 years after placed in service (actual usage time about 20 months). Powers on now and even provides some limited intermittent function between two computers connected to it but wont talk to the route and will not connect to the net which tells me the up-link port is completely shot and the other ports are about done for. Warranty is for all practical intents and purposes pointless as the customer is expected to pay for shipping both ways and in the end you have a refurbished unit that only carries the original purchase date warranty (i.e. in my case warranty would end on 7/7/2015 with the 5 year warranty this model has) but shipping cost more than buying a new product. I am dropping my review to 2 stars since it did when all is said and done last 20 months which comes out to $1.20 a month at the price I paid and $1 a month at the current price. Final verdict, I will consider getting another one to replace this but only if I can't find one with a better warranty plan for about the same price.See original review below...There isn't really much to say about a switch, it has one simple job and as long as it does it that's what counts (A switch for those who are not certain is easiest to explain by saying it is akin to a power strip, you can plug all the machines you want into to it, but if you don't plug it into a managed source of signal such as a router or server it is like expecting a surge strip to provide power and work when it is not plugged into an AC outlet). If you want to split one LAN Drop (Network plug in) at for example at your entertainment center and hook up your PS3, Cable/Satellite box, Internet ready TV, A/V receiver with internet radio, etc. This is for you because all a switch does is take the one IP address assigned to it by the host system and share it out over all devices connected to it (while they are turned on and seeking connection of course, it doesn't allot bandwidth to devices that are not currently asking for any).Bottom line is this does the job so far and is well constructed, at this very moment unit has been plugged in for almost two weeks and is cool to the touch (I have it wall mounted behind my TV were it gets plenty of airflow) so time will tell but I have seen units like this in multiple brands at customer sites (I'm a network tech) work for years, if this one fails in an abnormally short time I will revise my review to reflect the time and details/circumstances of the failure.","07 21, 2010",2.0,B00002EQCW,*Updated* So far so good... not anymore,M. Kalagias
"[1, 1]",1018483200,A6S1IS2P44QEE,I'm not hiding that I like Netgear products for entry level use. This device has a 5th port that you can use in uplink or normal mode. It is very compact with indicator lights for connection and collisions. It is also very reliable.,"04 11, 2002",5.0,B00002EQCW,"Good Device, Small Size is a +",MosesJoe
"[1, 1]",1266019200,ANUZ58K6OIJN2,"Nice small switch, works immediately after plugging. Plugged it to a DLink router to split internet connection and feed all my PCs; works great.","02 13, 2010",5.0,B00002EQCW,Great switch,M. Polanco
"[2, 2]",1317859200,A2QMPB2I0Z5K6W,If you need extra ports for you network these work great and are ruggedly built. The metal case should take a beating and aid in cooling.,"10 6, 2011",5.0,B00002EQCW,well built and a good buy,Mr. Fix-it
"[0, 0]",1294876800,A26HC0DYVSVNUS,"This is by far the simplest, fastest, easiest installation of network equipment I've ever done. Even the box was easier to open than most (open top instead of slide-out like all the crap I usually end up with).This switch is nice and heavy - has a very solid, rugged feel. Don't know if it will hold up for years, but it looks like it could be around longer than me. No cheap plastic here.Took it out of the box, plugged it in, and hooked it up & I was golden &lt;1min total setup time, and no problems.Likes:-Price (I got it for $9 after rebate)-Durability-Size (very small - they did a good job being space-efficient).Dislikes:Didn't come with a pony","01 13, 2011",5.0,B00002EQCW,"Amazingly Simple, Easy, and Rugged",M. Riess
"[0, 0]",1385251200,A1V21SKYOEGN2D,"Works perfectly.I wish it were faster, but for the money, I couldn't ask for more.  I has never failed me.","11 24, 2013",5.0,B00002EQCW,Works perfectly.,"Mr. Mohr ""Mr. Mohr"""
"[1, 1]",1260748800,AV5UHOOAXF5FN,"So far, I am impressed with this switch.  The small footprint and the ease of installation is really something to behold.  It has been reliable as well, as a small, unmanaged switch should be.I debated on whether to get a gigabit switch or a fast ethernet (100Mbps) switch.  I decided to be cheap and went for this little switch.  I also have an old 10Mbit ethernet switch by Netgear; that only had four sockets, and one had to be designated for uplink.  That little switch was the part of a reason for taking the Netgear, though; it was small, and it was reliable.  In that regard, the switch did not disappoint.What did disappoint me was, though, the fact that file transfers between two peer computers (i.e. not to the Internet) took longer than expected.  The peak transfer rate could not go beyond 10MB/s; that is expected, and totally fine for my DSL (and for streaming from one computer to another, to an extent) but I found it to be sluggish, as the transfer rate I had from an external USB to hard drive could go for 30MB/s or higher.I gave full marks due to the fact that it was a great switch for its class.  The problem is, though, that the class itself is showing signs of age.  For those of you who would like to set up a home server, I recommend you make a jump to the realm of gigabit ethernet.","12 14, 2009",5.0,B00002EQCW,"Good, but aging",N
"[1, 1]",1240444800,AYEXT1RVLWRXW,"Desired a small switch to share a single ethernet connection to multiple items in my entertainment center (TV, BluRay, Sat TV box etc).  This is a nice compact switch that easily mounted on the back of the cabinet and allowed the single internet cat5 cable running in the wall to my router, to be shared on multiple devices.  Plugged in power, line to network and then to devices all was needed.","04 23, 2009",5.0,B00002EQCW,Great switch,"NKC, MO"
"[0, 0]",1366675200,AMT7TEOP9X8JS,it works i was able to hook up my xbox and pc to this and worked but the speed was a major diffrence i have fiber optics and i constantly test my connection speed when i run without this switch i get 50down 25 upload but when i have the switch on i get 1-3 down and 25upload it just lowers my down speed horribly which is very disappointing if i cant find a way to fix it ima give up on netgear products i always have issues,"04 23, 2013",3.0,B00002EQCW,1 major downfall,Officialshotz
"[0, 0]",1325808000,A7YKQRCRPPCMU,This switch is still working after more than a year; and is mounted in a hot/humid hallway with 90f temperatures all summer. I paid $19.99 including shipping and used a $10 rebate... Worth it :),"01 6, 2012",5.0,B00002EQCW,Still working.,Onlooker
"[0, 0]",1385510400,APRO0FN36AK1V,So far this appears to be holding up and working good. It is made in china and the first type I bought that was made in china crapped out after a month. So far this one is working.,"11 27, 2013",5.0,B00002EQCW,So far so good,opieatc40
"[1, 1]",1359590400,A1HN2ZEPOV8JOG,"We purchased this for an office upgrade that installed an Ethernet drop in the wall.  After the drop was installed, we exit the drop directly into the Netgear FS105 switch.  The FS105 gives us other ports, which we use for other devices.  It&#8217;s fast and reliable.The Netgear FS105 is a mainstay in the corporate world.  I work for a defense contractor and we have a number of these floating around the software integration and engineering R&D; departments.  They&#8217;re inexpensive, easy to set up, and simple to use.  Their footprint is very small and they can be easily mounted to a wall or situated on a desk or table without taking up much space.  The switch comes with a DC adapter that plugs in the wall.  I have mine mounted on the wall above the Ethernet drop.Each port contains LED indicators that provide visual status for what is connected.  The case is all metal and very sturdy.  The switch contains no fans, so it is virtually silent.  Overall, this is a great switch for the price.  Highly recommended!Be sure to review the technical specifications for this switch to ensure it is adequate for your installation.","01 31, 2013",5.0,B00002EQCW,"Simple, inexpensive, reliable, and a workhorse!",Paul S. Remington
"[0, 0]",1379548800,A23M2D8GZPCWCV,I've had this for almost a year now and it is still going strong.  There's not much to say about it: plug in your cables and go.  Doesn't require a whole lot of set up.  It's also low-profile and feels like solid make.  Very happy with this purchase.,"09 19, 2013",5.0,B00002EQCW,"Compact, plug and play, adequate.",P. Carhart III
"[0, 0]",1363046400,A8E0SNQFWA5TB,This device does exactly what it's supposed to.  I have a few of them around the office and they've held up to a few years of use already.,"03 12, 2013",5.0,B00002EQCW,Does the job,PG-13
"[1, 1]",1232323200,A119VL7KR5EIR6,"This is a splitter so that you can have multiple ethernet ports plugged in and don't need a router. This works wonderfully, even if you have a router and still need more ports. This is a compact device as well and the only mildly inconvenience is that it needs to be plugged in to a power outlet.","01 19, 2009",5.0,B00002EQCW,Great Project,Photo Student
"[0, 0]",1378944000,A3JQDX6UB87982,"Needed extra Ethernet ports and this did just what I wanted. Plugged everything in , connected it to my router and everything worked fine.","09 12, 2013",5.0,B00002EQCW,Works good,"Rattler ""Bob"""
"[0, 2]",1399248000,A20HOZHZ2URRLW,"To this very day, Nancy has never let me down and for that she received the glorious fiver.If you don't own her already, do it. She is like no woman on earth.","05 5, 2014",5.0,B00002EQCW,Simple and reliable,Raymond
"[0, 0]",1376179200,A1JQ7K37IVD50C,This is very easy to use just plug in the things you need and plug in the power and away it goes. No problems over the more than two years it has been used.,"08 11, 2013",5.0,B00002EQCW,Easy,RglrJoe
"[0, 1]",1276992000,A1W0QK53EN02H5,"Works as advertised, plug and play. I will say it survived the drop test, accidentally dropped it about 3 feet onto concrete floor and works fine. Why get a half duplex hub when you can have the full duplex switch? After rebate this was $[...], can't beat that.","06 20, 2010",5.0,B00002EQCW,Good product for adding connections,R. Hayes
"[0, 0]",1384560000,AJK49DENMS2BT,"This economical little box replaced another which didn't work well. I won't name the other brand, but this is clearly superior in quality, performance, and sturdiness. I attached this to a wall in the closet which has become devoted to internet communications within my home. Netgear will be my first brand choice for the next network replacement.","11 16, 2013",5.0,B00002EQCW,Far superior in quality to the device it replaces.,Richard E. Burke
"[0, 0]",1392076800,A2XWP890G6ARFW,"Well I had to many items under my TV, and although they are all wireless, Road Runner kept giving me an excuse about how many wireless devices I had was my problem and I needed to upgrade to Lightening 90. I think they tell everyone that to get more money. Well I did upgrade and still had the same problem. Being a retired Network Engineer, I knew that if a wireless device is sitting idle or not turned on it's not taking bandwidth.. Well I ran a Cat 6 to the TV and hooked the hub up. So now the kids can use everything without any problems.I bough two of these","02 11, 2014",5.0,B00002EQCW,Great item.,Richard Reeves
"[0, 0]",1380758400,A2DG4I40CMY9QH,Works well and is an easy way of multiplying access into your network to avoid having to re-run wiring of home runs to the switch.,"10 3, 2013",4.0,B00002EQCW,multiport hub for networking,Richie Rich
"[0, 1]",1398297600,A2KZKZSOJDBBIQ,ok,"04 24, 2014",5.0,B00002EQCW,I love it,Rich Meyers
"[0, 0]",1283126400,A35YJ7SBI8ZTME,"Typical Netgear....high quality, easy setup, competitively priced. I've been using Netgear products for 8+ years & will continue to do so.","08 30, 2010",5.0,B00002EQCW,Great deal,RikkyJ
"[2, 2]",1294876800,AQG17YFAR1ANR,"With the purchase of a new Internet ready, 3D TV, we needed to extend our network to our rec room.  While our wireless can reach there, we wanted the solid performance and security of a hardwired connection to both the TV and the Blu-Ray player.  Our house is already wired for network so it was as easy as patching from the router to one of these switches in the rec room and then plug the TV and Blu-Ray in.  Now we're streaming movies, music and Blu-Ray content with no hiccups and a painless installation!  Top it off with us purchasing it at a low price along with a $10 rebate and this couldn't be beat.","01 13, 2011",5.0,B00002EQCW,Working Perfectly For Our Needs,"Rob Reinhardt ""Licensed Professional Counselo..."
"[8, 9]",1349481600,AZP2U25R0TN4E,You need one router on a home network. The modem plugs into it. The router provides DHCP to assign NAT addresses. A switch has two uses:.. If you need more jacks than your router provides... If you have a long ethernet cable to another room where you need more than oneconnection... In an office that has one jack and you need more than one.,"10 6, 2012",5.0,B00002EQCW,Fast switch,R. Wagner
"[0, 0]",1252713600,A1KUKFI8NWFT57,"Came on time and works as expected. Nice product, Good service. Device has some decent weight to it so that it wont move around easily when stationed.","09 12, 2009",5.0,B00002EQCW,Works great and came on time,Samwize the brave
"[6, 6]",992563200,A1NPKJKOQ7KOE6,"10/100 Ethernet switching How can you go wrong?  Until the recent demise of the networking industry, I worked for Bay Networks/Nortel Networks and remember raving about 10/100 switches when they dropped to the unheard of price!  Wow.  An Ethernet switch in my home office.","06 15, 2001",5.0,B00002EQCW,How can you go wrong?,"Scooter ""Go Giants!"""
"[1, 1]",1372550400,A113JL355TBC33,Worked for a few days then died.  I think the power supply was the weak link.  Should be a highly reliable product - I am surprised.,"06 30, 2013",1.0,B00002EQCW,Died shortly after arrival,S. Finnigan
"[0, 0]",1374451200,A7KEXYO4RMXBP,"Nice price, fast shipping and works just like it is supposed to, used to connect multiple pc's in a conference room.","07 22, 2013",5.0,B00002EQCW,Switch,SGC
"[0, 0]",1358208000,A1134O4T95NOR2,Plug and play . . . . .literally.  Super-easy to install and plays well with other network equipment.  Liked it so much I bought it's bigger brother too.,"01 15, 2013",4.0,B00002EQCW,Easy install!,snndn
"[0, 0]",1343174400,A3LISZ01VY6PI7,Netgear has always produced excellent and reliable products ... this little switch is no exception.  A high quality heavy duty metal case - unlike most of the competition's plastic cases.,"07 25, 2012",5.0,B00002EQCW,Netgear reputation:  HIGH,spadata1
"[1, 1]",1368576000,A2T48324YQHU56,"This is awesome, especially for the cost.  Just plug and play.  I have 5 port modem/switch from Verizon for my internet and needed more lines hooked up in my house then just the 5.  So took this, plugged into the modem/switch and bang, 4 more ports, nothing else to do.  If you need to expand your wired device this is a great addition.  Just plug it in and your all set to go.","05 15, 2013",5.0,B00002EQCW,Great product,sparks
"[0, 0]",1361491200,AJJQ188TFNITV,"this item does exactly what it is meant to do and it is very easy to work with, even for people like me who do not know much about computers","02 22, 2013",5.0,B00002EQCW,works great,"splash ""splashjam"""
"[0, 0]",1319932800,A2UE0QBDSPVE6O,"Got this little switch to go in my living room so I could connect my AV Receiver, PS3, and Directv DVR. Setup is a no brainer and the quality of this little unit is superb!","10 30, 2011",5.0,B00002EQCW,Great switch!,S. Skolout
"[0, 0]",1362441600,A3BSR1TPMAXW3T,"I've been using Netgear products for years, both for business and home.  I've never been disapointed in any of their products.  I purchased this switch to replace a older/cheaper one that worked about half the time.  Using for smart TV and computer internet in residential garage (man cave).","03 5, 2013",5.0,B00002EQCW,Another quality product from Netgear,"Stan Creech ""Stan"""
"[0, 0]",1371772800,A16TTF45LJY6IJ,It works. I keep a couple in stock when my customers routers use up their router ports.It looks solid and so far performs the same way.,"06 21, 2013",4.0,B00002EQCW,Great small hub,"Steven Holder ""olerunner"""
"[0, 0]",1366502400,A1URTX250HLGUF,"Easy set up , just connect power cord , plug all ethernet cable that you need for maxium 4 port , wait until all green light turn on , you are done , especially work for slingbox without firewall blocking","04 21, 2013",5.0,B00002EQCW,Netgear FS105 Prot Fast Ethernet Desktop Switch,Steven T. Diep
"[2, 7]",1328486400,A3TYJTG8HXTWKY,"Junk, Only one ethernet port worked.  Tech support sucked.  Will stay away from net gear.  Purchased a china model for 10.00 cheaper and it works great.","02 6, 2012",1.0,B00002EQCW,Netgear Switch,Stewart Bernard
"[1, 1]",1397433600,AEMTCO56SDFS3,"This switch allowed me to hard wire in my entertainment center with only one data jack available.  I can know plug in my surround sound, blu ray, cable box, apple tv and tv.  The all now have a hard line, faster downloads.","04 14, 2014",4.0,B00002EQCW,Just what I needed,Stu Fisher
"[0, 0]",1375488000,A15KZO444F3B95,The switch has worked flawlessly since day one.  The metal case is a nice touch as it is being used in a classroom environment -- the sturdier the better for me.,"08 3, 2013",5.0,B00002EQCW,Industrial strength,Tahoe Wino
"[0, 0]",1361577600,A2AA9EL5OTG0T5,"Ridiculously easy to set up. LIghtweight, but with sturdy construction. I like having the lights and inputs on the same side. Rebate offer made this a very sweet deal, indeed!","02 23, 2013",5.0,B00002EQCW,That was easy!,Terri T.
"[0, 0]",1380931200,A2AD9V438DGUYU,"Its a box of magic and it works, real simple to hook up ! no brainier for about anyone. Great price","10 5, 2013",4.0,B00002EQCW,its a box,TheMachinewon
"[0, 0]",1405036800,AQN56XCI2R7L5,"I had an older version of this that is at least 10 years old. I have an Xbox 360, Xbox 1, and PS3 all in one room with one outlet. This did the trick. Install was straight forward.","07 11, 2014",5.0,B00002EQCW,Great switch for gamers!,thePCB
"[1, 1]",1364860800,ADS4GVLF8HIFU,"I had one Ethernet port and two devices. What to do... Oh I got it, get a switch. Why choose this switch you ask. Cause I had another one for a similar dilemma and it works. That one has worked for years keeping my xbox and bluray happy. Now I expect the same from this one for my PC and VOIP. Way to go Layer Two device!","04 2, 2013",5.0,B00002EQCW,My packets have never been happier!,Timothy Devereaux
"[2, 2]",1275523200,A2PLSZ90SNG3FV,"I recently replaced my cable provider with AT&T;'s UVERSE, a combination of internet, cable TV, and telephone.  My PCs and other devices were hooked together with a Linksys network, but the installer told me that the Linksys devices wouldn't work properly with his equipment, and everything had to hook directly into the AT&T; box.  After pulling lots of cable, he hooked up 4 devices, and that was it.  Everything else had to be wireless, or I was told to get a Netgear switch.  After some internet research I found I could probably get the Linksys to work, but the Netgear was reasonably priced and should be worry-free.Sure enough, the install took all of 5 minutes, including swapping cables from the AT&T; box to the Netgear box.  Everything worked perfectly, no problems encountered or adjustments needed.If you have UVERSE, and need more ports for your devices, this is just what you're looking for.  If only all networking problems were this easily solved!","06 3, 2010",5.0,B00002EQCW,The UVERSE Preferred Solution,"Timothy J. Mccarthy ""TJ"""
"[0, 0]",1285977600,A1PHOPS0I4ADML,"Much better build quality than Linksys. For switch to hide behind your equipment I would recommend. The ability to mount this on a wall is a plus for cluttered equipment situations.Ok I'm back! Its now 3 years later and........still going strong I'll have to change this to 5 stars, cisco switches are good for one year. I would suggest picking up the gigabit version with 8 ports, leave room to grow this piece of equipment will out last most items you will be plugging into it :).","10 2, 2010",4.0,B00002EQCW,Well Built,TJ
"[0, 0]",1268611200,A102EC3XGCBZ81,This has been a great switch. Got a good deal on this one when the newer model came out.,"03 15, 2010",5.0,B00002EQCW,great switch and value,TJ
"[0, 0]",1386374400,A3G8YKV4Q0138F,"This thing works like a champ. The metal construction is far superior to all the plastic competition, IMO. I recommend this exact model to all that ask me.","12 7, 2013",5.0,B00002EQCW,"Metal construction over plastic, all the time.",Tj
"[0, 0]",1269216000,A20IGHP5BJ4OD5,"Nice competitive price.  No problem at all installing or using it.  It does exactly what it claims.  Also, it's very compact, sizewise.","03 22, 2010",5.0,B00002EQCW,review of 5 port switch,T. Kelley
"[0, 0]",1397952000,A20Q8IOS2PWZKI,"I purchased this switch to expand my network.  I have owned one of these Netgear 5 port switches for a few years and have never had a problem, so, this purchase was a no brainer.  This one has been in service for a week with no issues.","04 20, 2014",5.0,B00002EQCW,Low Price yet Well Made,T. Mason
"[0, 0]",1391040000,AZ9QAIBGTLTLB,"I would buy it again, does the job and is a good value for the quality you get. wish i had bought it sooner.","01 30, 2014",5.0,B00002EQCW,great product,Todd Campbell
"[0, 0]",1295481600,AAWBS2IBQ0VAU,"I'll summarize the performance in one word: delightful.If you need Gigabit speeds, search for a different product. Personally, I'm using these NetGear switches with Asoka PlugLink 9650s and I couldn't be much happier. A couple of these switches and a HomePlug system is sweet! Now, I'll just have to wait for HomePlug AV2 equipment with Gigabit speeds so I can buy newer, faster switches ... ;)","01 20, 2011",4.0,B00002EQCW,Nice Switch,TP Reitzel
"[0, 0]",1392508800,A2OXGLRMYMXCHY,I've probably used 20.They rarely fail (in my experience).I really like the sturdy metal case and the auto up-link detection.,"02 16, 2014",5.0,B00002EQCW,Love these little switches,Travis R. Nichols
"[0, 0]",1288137600,A810PNCBZXIYJ,"I got this as a switch for the other end of the house and the kids' video games and computers that weren't yet wireless.  It worked like a champ.  I was a former Linksys user, but have jumped ship and now use Netgear because of their reliability and support.","10 27, 2010",5.0,B00002EQCW,Good switch,T. Robinson
"[21, 22]",1232668800,AMBFK6N4JS5Z2,"What a great product!  I plugged a PS3, xbox360, two computers, and our DSL cable (all ethernet cables) into this switch and now all four systems have internet connection.  It was that simple!My only regret is that I got didn't get the 8-port switch.  I didn't realize that the DSL connection goes in one of these front 5 ports.  I thought perhaps there was a port in the back (similar to a USB hub). I was hoping to have one port available to plug a laptop in, but the four systems and DSL connection uses all five available ports.","01 23, 2009",5.0,B00002EQCW,Doesn't get much easier than this!,V. Hutson
"[3, 3]",1285200000,A2CGLTQSOX2UYM,"The units I received cannot be used in a reliable installation. I received my FS105 v2 this week (in September 2010), and as another reviewer from this month noted, the power connection is flaky. The power cord disconnects, and the unit powers off, whenever I move either the unit or the cord. I returned my first one for a replacement, and the second unit has the same problem, so it's going back for a refund. The serial numbers from my defective units are 1D52073B01659 and 1D52073G02579.Thank you Amazon for your excellent return/replacement procedure.","09 23, 2010",2.0,B00002EQCW,Check review dates: Latest batch has defective power connection,V. Levy
"[0, 0]",1356652800,A13RCE7C3EU2EP,great router got it in just a couple of days no going to best buy to get ripped off anymore,"12 28, 2012",4.0,B00002EQCW,router,wade d ashley
"[0, 0]",1360972800,A3OW28ME7CP7BV,I trust Netgear products. I had several Netgear products and everything works great. No complain at all. More devices I was able to connect with this switch and still get excellent Wi-Fi connection from my router.,"02 16, 2013",5.0,B00002EQCW,Excellent switch.,Whydnan
"[0, 0]",1291766400,A16IFD5H3B2SSJ,"I am not technical but this was easy to use, just plugged in LAN cable from router and into PC, DVD Player and TV.  Speed is good.","12 8, 2010",5.0,B00002EQCW,Plug and Play- Worked fin right out of the box,William Gilmyers
"[0, 0]",1377043200,A2GBQVP43UVKTA,"If you have much of a network in your home or office like me (14+ devices) you probably need an extra switch here or there.  I have one in my closet, one behind the television. and one behind the wall in the back room.  I also carry one around in my computer bag just in case.  Netgear makes good hardware.  I would buy again in a heartbeat if I needed another.","08 21, 2013",4.0,B00002EQCW,Great switch.,"William Marquez ""MannyW"""
"[0, 0]",1396396800,A310FK6D7P891I,I needed to add another computer to our LAN network at home.  I ordered this and it came as notified.  Getting it setup was easy and no problems.  I have had no problem with this switch and very happy with the performance.  I now have four computers on the LAN and this switch keeps on going.,"04 2, 2014",5.0,B00002EQCW,LAN network,Wolfram Hentschel
"[0, 0]",1393459200,A4J4J2V4KH7LY,"Easy to setup and runs great.Got this to expand ethernet connection to my wireless router.  Hook up and plug in, runs flawlessly.  No software to install and no setting to choose.Only one thing potential buyers needs to be aware:  there are only 4 ports available for downstream connection.  You need use one to connect to your router, modem, or whatever gives you internet access.","02 27, 2014",5.0,B00002EQCW,Easy to setup and runs great,"X. Gong ""Pea"""
"[1, 2]",1262736000,AGOPJZFEL0Q1E,"This network switch works fine.  What more can you say?Some of the reasons I selected this unit include the metal housing (which makes the unit a little heavier and less likely to slip around) and the co-location of the status LEDs with the jacks.Be sure to check the dates on other reviews as some of them are just plain wrong.  For example, this most recent version/model does NOT have an ""Uplink"" selector switch...the ports configure automatically if you need to uplink to another switch or router.  Also, the power connector is NOT a right-angle connector on this unit.One last note...this unit uses a 7.5 VDC power supply, so it will not work with all those older 12 VDC Netgear power supplies you have lying around.","01 6, 2010",5.0,B00002EQCW,Be sure to check the date of the review....,"Zube ""kile25"""
