helpful,unixReviewTime,reviewerID,reviewText,reviewTime,overall,asin,summary,reviewerName
"[1, 1]",1346284800,A2B54000WDS6D2,"I've tried out a number of portable headphones and these are the best I've found so far.  This is the second pair I've purchased since I liked the first set so well, and wanted another for my laptop bag.PROS:Good sound quality, lightweight, comfortable, fold up easily into a carry bag so it's portable.  The folded set fits very nicely into limited laptop storage compartments.CONS:Kinda flimsy feel, although I've had the first pair for over a year with no problems.  They also look a bit dorky but, eh, whatever.Overall I think this is a nice choice for the price.UPDATE:  I had the wire to the right phone short out after just over 1 year.  This pair doesn't get folded that often (and these are foldable, travel type phones), so I don't think that reflects well on the unit.  I've downgraded to 3 stars based on this issue.","08 30, 2012",3.0,B00001P4ZH,Nice sound for the price - Durability So So,J. Johnston
"[0, 0]",1402185600,A339DV3S739GE8,"Decent, clean sound.  The offset design has advantages and disadvantages.  They fold up all right, but seem to spring back to a pre-set width so you can adjust and leave them in one position.  Not disappointed and the price is pretty good.","06 8, 2014",3.0,B00001P4ZH,Good phones,"J. Jones ""Stid Hillbilly"""
"[1, 1]",1343692800,AF8QRIV1ZZXDE,"With all of the hype related to these headphones, I was expecting to be let down in some way at the very least.  However, after many months of use at the office, I've come to believe that these headphones are really something special.  It's hard to imagine getting such a full sound out of such an inexpensive/lightweight product.  They are easily driven by an ipod or smartphone, but they really shine when plugged into my laptops(with beats audio and without).  Solid, but tight bass, rich mids, and shiny highs help these headphones breathe new life into the songs that you've been listening to for years.  Do yourself a favor and stop thinking about it and just get yourself a pair.  You won't regret it.","07 31, 2012",5.0,B00001P4ZH,Nice Cans,J. L. Feldman
"[2, 2]",1376092800,A1NAAI0SBO3FBA,"I had a pair of these (Best Buy edition with cloth-covered cable & updated styling, not anniversary) years ago. Those were misplaced, but I remembered them fondly. I switched to Bluetooth behind-the-neck models for awhile (Motorola over-ear) and those were great, but I forgot how much sound-quality was sacrificed by the switch. Had to buy new ones after my Motorolas were stolen, so I came back to the cord, a little reluctantly since I use them actively.Glad I went back. The clarity is fantastic. Comfort-wise, I do have to toggle the firmness down to light every time I put them on (and that's somewhat annoying) but the convenience of rolling them up eclipses that. The cord is on the shorter end at four feet, which I appreciate- I've never seen the need for long cords on headphones. If I need to use them at a desktop or something I'll grab an extender. The pouch is gimmicky and a touch small, but serves the purpose- I'll probably put them in something else. The headband can catch longer hair, but I wear a buzz, so that's not a problem. They're even more comfortable than similar models while laying down to sleep. Some people complain about the style, but I've always loved it. They're easier to wear underneath a knit hat, or in conjunction with sunglasses. The design is eternal for a reason.You really can't do better at sub-$100. If your hair is longer, wrap electrical tape around the band- it won't collapse anymore, but you won't rip your hair out. If the stock pads don't satisfy, get some Grado bowl replacements (but the stock pads are fine.) If they break, send them into Koss for a replacement, $6 S&H.; The new model has an angled plug- not right-angle, but not straight either, which I find convenient for preventing cable-breakage but might not work with some cases.A testament to how good these headphones are- my very picky grandfather has gone through several different models of headphones. After he tried my new set on once, I had to order another pair the next day.","08 10, 2013",5.0,B00001P4ZH,"Reliable, Clear, Comfortable",J. Metcalf
"[1, 1]",1385769600,A3KAMSQ04EA7MD,"Hands down the best sounding headphones I have ever purchased.They really should be broken in for optimum sound though; hook them up to an audio source and let it play through them for about 24 hours.  After breaking in they will sound amazing.I've read quite a few reviews about how some $10 pair of headphones sounds just as good/better and I can tell you that it's crap.  Some people can't tell the difference between bass and quality.  If all you want it bass with no fidelity you'll be sadly mistaken but if you want bright, clear sound with a good range and great clarity, these are awesome for the money.","11 30, 2013",5.0,B00001P4ZH,Best sub $50 headphones.,J. Moore
"[1, 1]",1350604800,A1BBTNE0NGNTJW,"Looking for portable headphones, I first went with theSennheiser  PX 100 Lightweight Collapsible Headphones, because I've been using Sennheisers for years (the HD 580s for about 12 years before they finally died, and theSennheiser  CX300-B In-Ear  Stereo Headphone (Old Version)for the couple of years they lasted), and figured I'd try their portable headphones.  As I wrote in my review of the PX-100s (http://www.amazon.com/review/R20I6FUMDQJ2RW/ref=cm_cr_rdp_perm), I found them uncomfortable, and lacking in bass.  These PortaPros fix both those problems: I can wear them for many hours consecutively before my ear cartilage gets a bit sore, but this is a big improvement over the Sennheiser PX 100s, which started hurting after only about an hour.  Bass is good enough, though perhaps lacking slightly compared to high-end headphones.  But, for $40 these offer a great bang-for-buck in sound quality.The only negatives are the retro look (if that bothers you - I don't mind it at all), and if you have long hair (I don't), the metal band tends to catch your hair and pull out a few strands; I know when this starts happening to me, it's time for a haircut :)","10 19, 2012",5.0,B00001P4ZH,Better than the Sennheiser PX 100,"J. Negron ""J. Negron"""
"[2, 2]",1248998400,A2P73QZC75DD2A,"Pros: Compact, light weight, lifetime warranty, great sound for size/price.  Moving around much?  They have a tight grip on your head.  Durable, I once stepped on them causing one of the ear pieces to pop off and I simply clicked it back into place like nothing happened.  Short cord for people who don't wander 20 feet away from their audio player (laptop, mp3 player) like some other headphones have.Cons:  I've heard people say how comfy they are, but my hat size of 7 1/2 says very different.  After a few hours they simply prove to tight and give me a headache.  And that's whether I have sound running through them or not.  On occasion a hair might get caught in the metal band but not enough of a problem to warrant not getting them.I use these for my laptop and iPod and they do an excellent job with music and gaming.  Base is kinda bad but for the size and cost it does more then enough.  Mine have the straight plug which is really annoying as I like the 90 deg ones much better but it works regardless.  I'd recommend these to other people. The only drawback I can find is they can give me a headache of using them for a couple hours.  Maybe if you have a smaller head you'll be ok?  They can seem flimsy, but I've had them for 2 years and have traveled with them so I couldn't justify and claims of them being ""cheap"" headphones.  And with a lifetime warranty I say go to town.  I don't use the case at all either, used to, but I deemed it to much of a hassle and lost it somewhere.  No regrets on that.I would give the product 5 stars but the headache thing really detracts from them.  I still like and use my pair and if you want some cheap good headphones I'd go with these again any day of the week.  (Maybe not Tuesday)","07 31, 2009",4.0,B00001P4ZH,Very good for the price.,J. O'Connell
"[1, 1]",1390780800,A1FXR3BGMW7F22,this is a decent headphone it works without issue and the wires seem to be thick enough not to bend and break leaving only 1 side working. however since i wear glasses they seem to be a little tight for extended use however if you can remove them for awhile every couple of hours then i would definetly recomend these especially at less than $50,"01 27, 2014",4.0,B00001P4ZH,good for the price,joe doughnut
"[0, 0]",1402790400,A2VM1WK24SIX6O,we have two pair for now over a year and they are well made and easy to store away in a purse-,"06 15, 2014",5.0,B00001P4ZH,love these headphones,John 13000
"[4, 4]",1332201600,A1Q9NE8OY1XD5J,"I've had the Koss PortaPro's for about four months now and I decided it was time to give them the review they deserved.I mainly used standard Sony studio monitor headphones for personal music listening when I'm on my desktop computer or laptop, and I would use earbuds with my iPod on the go or in bed at night. I decided I wanted to try these headphones considering the golden reviews they've been getting.When I received them they were a lot smaller than I thought they would be, but they fit my head perfectly and they are very comfortable. I can't even feel them after a while. They do require a little adjusting after some time but my ears don't feel sore after long listening sessions.They sound great and they look great, too. Some people might think they look too wild/retro/geeky, but that's what I like about them -- they are unique in their design. They don't look bad to me at all.They have an extremely clean and crystal clear sound. The highs are crisp, the mids are warm, full, and natural, and the lows are tight, deep, and full-sounding. They do have a little bit of extra bass, but that's no problem for me. I can just turn off the EQ on my computer audio player and they sound perfect. I always have the EQ off on my iPod so they sound just fine there, too. The extra bass really isn't that bad at all. It shouldn't affect your buying choice with these headphones.Yes, they are flimsy and you have to be somewhat gentle with them, but they are surprisingly durable. I've fallen asleep at night with these headphones on and when I wake up finding them near my pillow off my head, I'm worried they had been destroyed. To my surprise, I find no bends or any signs of stress on them. The ear pieces don't even fall off either, and those are held on with just a little plastic clip it looks like. (They pivot to fit the shape and position of your ears.)The only cons I have about these headphones is the somewhat short cable length. It's 4ft. long, but I sometimes find myself accidently yanking on them with my arms when I'm not careful. That's fine though, as I just use another 4ft. extension cable I found. I also have to adjust the headband to almost it's widest when I put them on. I wish there was some type of locking mechanism on the headband.These have become my standard headphones for at-home and on-the-go listening. Overall, these are great headphones and I will definitely choose these for the rest of my life, or until they stop making them.","03 20, 2012",5.0,B00001P4ZH,Best headphones I can find,John
"[1, 1]",1366675200,A3EMAT5NS591P1,"This Koss Model received overall very good reviews.  I can understand why, they sound full, open  and music sounds great.  Also comfortable, although I have not worn them for an extended time.  I would recommend  if one uses them hooked up to a cell phone make sure the mike is relatively close to your mouth.  Others may have a difficult time hearing you.  Very please!","04 23, 2013",5.0,B00001P4ZH,Koss Portapro phones,john k
"[2, 2]",1279152000,A183VLQN2JD01,"Why does a cheap set of headphones with weird plastic ear-cups and a metal band that catches in your hair get so many five star reviews?  Because they sound amazing.  Nothing in this price range even comes close.  Most people compare these with the Sennheiser PX100 II.  Well, I have both and they are both excellent headphones, and the sennheisers are much better quality, but the sound of the Portapros is much better.  I am on my second pair, and will buy another when this set breaks.","07 15, 2010",4.0,B00001P4ZH,The sound is simply the best,John Malaugh
"[1, 2]",1387670400,ADF86HAB3K6EF,"These phones sound great for the price. I have owned 3 of them and the plug will short out in 6 months or less if you use them often. I have purchased 3 because I see them as disposable toy junk. I have not found a better sounding phone for 25 dollars so I see it as 50 dollar per year deal. I have Grado 60s and  Sennheiser's  HD 280 pros, for 10 years with no problems, but they are bulky and heavy for travel and exercise.I have owned Sennheiser's 100s and 200s and they sound as good but no better, and they cost 2 times more and the last 6 months or less as well or snap like a rotten twig.I may buy the Koss pros again and tape the plug area to reduce the stress, but I know that 6 months or so they will end up in the trash. Buy them, but no one I know has had a pair last longer than a year with light use. If they are lost or stolen you will not feel bad as the person who steals of finds them will get the honor to throw them away. It's a shame, but Koss has destroyed their once good name because their quality has been lost and I wonder how they can compete with other companies who make phone with fashion and style and the durability to stand the stress from younger folks who wear phones for hours everyday. I guess a week tops and they will short out.","12 22, 2013",2.0,B00001P4ZH,Short out in 6 months,"john of art ""john of art"""
"[1, 1]",1395446400,A2IXOX389FMB4T,I have this for 3 years now and I still use it for my everyday use. It is strong and sounds great better than a lot of my more expensive headphones. Too bad people care more about aesthetics then the actual quality if things anymore.,"03 22, 2014",5.0,B00001P4ZH,budget headphone best bang for buck!,Jolly
"[1, 2]",1260144000,A1YWOG0NT12J96,"I purchased these headphones to replace my Sennheisers PX100.  For several months I was happy.  The sound quality is right up there with the PX100.  However, I use headphones pretty much everyday for running, exercising, walking, etc.  I need them to last and take a beating.  I am constantly pulling on the cord by accident or even dropping my mp3 player detaching it from the plug.  Now after maybe 6 months of use I have lost sound in the right ear.  It sometimes drops in and out but this is mainly due to the cable being loose inside the earpiece.  It is pretty much unrepairable.  The Sennheisers also cut out in this same manner but they lasted 2 years.  I guess one way you can look at it is that you can buy 3 of these for the price of 1 PX100.  I'm not sure if I will try to buy these again yet.  It seems that the part where the cable enters the headphone is the weak link in a lot of portable headphones. . . or maybe I am just too rough with them.","12 7, 2009",3.0,B00001P4ZH,Not durable at all,"Jonathan Ee ""Jon"""
"[2, 2]",1389139200,AXCUPHHJJWZ3C,"Bought four sets of these phones for $25 apiece on the Amazon website.  This price is 1/2 of the MSRP!  I have owned Porta-Pros for nearly 30 years. Just recently, I had the chance to compare them with super high end 'phones costing $350 and $1350(!).  Both were over the ear models.  While these pricey 'phones delivered superb sound,  the difference from the Koss 'phones, in my opinion did not justify spending 12 to 40 times as much money!  More importantly,  the over the ear models proved extremely uncomfortable, in my case producing jaw pain after a relatively short period on my head, and so severe  that I had to reach for the bottle of Motrin.  By contrast, the Koss 'phones, with adjustable ear pressure, are supremely comfortable.  I can wear them for hours without any problems.  Finally, Koss stands by their lifetime guarantee- no questions asked, even if you mistakenly sit on them.  In summary,  you absolutely will love this headphone.  Even the Stereophile gurus acknowledge the incredible price/performance ratio of this stellar product.  Unconditionally recommended!","01 8, 2014",5.0,B00001P4ZH,The headphon bargain of the century.,Jon
"[1, 1]",1357344000,A1V6OO610O7MAO,"I bought them through a relative's recommendation. They sound great with classical and vocals, but the isolation is nonexistant so they are not the best options if you want to listen on a bus.","01 5, 2013",3.0,B00001P4ZH,"Not a huge fan, jack broke in first month.",Joseph Consiglio
"[2, 2]",1320451200,A273WV7N5H7D5B,"It's true, when I'm on the go, these are what I take with me.They leak sound, but what does it matter when you're smashin' a DJ set?Bestow these on your head, and you might look like something from Tron.So work it, because these have a very clear sound. The bass isn't amped, but you don't want it to be if you're producing music.For what it is, plus the lifetime warranty ($6 for shipping) - I've suggest these to many a person.P.S. - It's been over a year of heavy use, and even losing them once in a moshpit, only to later find them sweaty, but unharmed!These things can take a hit, and the bass is still better than I thought it would be.","11 5, 2011",5.0,B00001P4ZH,"For the money, can't be beat.","Joseph T. Earhart ""Jate"""
"[1, 1]",1325808000,A22ELKXGNSSWDQ,"I had mine sent back and i think it was 14 dollars (like a year ago) + shipping.  And I felt like I got a brand new one back in the mail.  They even replaced the cushions.The sound quality of this headphone is very VERY good.  Lets just say that it has its own style.I can say for sure, that...  Highs are clear, and the base is on the heavy side, and it has just enough surround sound.  But the sound quality of these headphones are so unique that you just have to try them out for yourself.If you are an audiophile, you got to have one of these just because it's worth having it.","01 6, 2012",5.0,B00001P4ZH,They stand by their Lifetime Warranty,Josh
"[1, 1]",1358553600,AYOIM6S23UDAH,"I was a long time loyalist to the Sennheiser PX 100 headphones. I went through two pairs in a few years but was absolutely bummed when I heard that they were no longer producing them. Instead, they improved on the design but I didn't want to spend the extra money and the reviews weren't as promising as the original models.Instead, I looked around and settled on the PortaPros. The sound is awesome, the storage is very good (not as great as the PX100's), they are very durable, the cord length is perfect, and the 1980 throwback design is just a bonus. Once I wear down my current pair that I'm using right now, I will definitely have to buy another.","01 19, 2013",5.0,B00001P4ZH,PX100 Replacements,Joshua Davis
"[1, 1]",1267660800,A3PFHOG6AV4ECA,"The Koss PortaPro Headphones work for me as earbuds don't stay in place.  I use them while on the treadmill and they stay in place and provide good sound quality.  So far I haven't experienced any problems, I have had them over a month.","03 4, 2010",5.0,B00001P4ZH,Koss PortaPro Headphones with Case,jparker3
"[1, 1]",1353715200,A9O6AL247M1F6,"I purchased these headphones for a recent overseas trip.  I used these headphones on the flight to and back from Europe and they proved to be excellent for both music as well as movies.  If you can live with the design, these headphones are hard to beat for a reasonable price.","11 24, 2012",5.0,B00001P4ZH,Excellent headphones,JRLittle
"[1, 1]",1274054400,A10WILNLQ44MGQ,"I was skeptical that these would provide such a good sound, but they really do sound as good or better than high end headphones.","05 17, 2010",5.0,B00001P4ZH,Wonderful product!,J. Shiflett
"[1, 1]",1365811200,APV4CA1BTAGQ3,"Porta pros have been around for decades in various models and there's a reason they've been so successful. It's because they sound so good!  I've had several versions of these since the late 70s, and never been disappointed. Get some, you'll be glad you did.","04 13, 2013",5.0,B00001P4ZH,Classic - great sound,JT
"[1, 1]",1293321600,A2CZW7M6NJT8KB,"This is an excellent product for the money.  First time I tried them on it was unbelieveable how well they sounded.  Even the low end is pretty good for such a lightweight headphone.Previously I had a set of Altec Lansing UHP304 Headphones which I paid well over $80.  They sounded very good, but after less than a year of use a short developed in the cable and one side kept cutting out.  I returned to Altec Lansing and never heard anything from them.  No more Altec Lansing.  These Koss headphones at less than half the price and equal sound quality, and with a lifetime limited warranty can not be beat.  Had them for over a year and still sound great.  The sensitivity is also excellent which means I do not have to turn up the volume as much as with some of the cheaper headphones.A quick note about Koss, I had a set of Pro 4AAA (I think) headphones that I bought in the early 1980's.  I started having problems with them.  I wrote a letter to Koss and sent it with the headphones to them and in a few weeks I had my headphones back repaired and working perfectly.  And this was around 2003.  Still have the headphones, even bought an upgrade version of them.Good company, good product.","12 26, 2010",5.0,B00001P4ZH,Excellent Headphones for the price,J. Thomas
"[2, 2]",1390694400,ARHPPI71WHUZ3,"I have owned these for two years now, and use them almost every day.  They are light, comfortable, and easy to carry in my bag.  I have recommended them to several family members who are also delighted with them.  The sound quality if very good for the price, and in fact, better than some that cost two or three times as much - as I have discovered to my regret!  I highly recommend these.","01 26, 2014",5.0,B00001P4ZH,Great sound for the money,Julia
"[1, 1]",1307059200,A2S728U0V6CZET,"I just got these in the mail today. I wanted something cheap with decent quality. The sound quality from these headphones is amazing. I can't attest to the durability of them since I just got them, but wow, the sound is crystal clear with great highs and lows and no distortion. They are kind of dorky looking though.","06 3, 2011",5.0,B00001P4ZH,These sound great!,"Justin Brinkley ""Giant"""
"[4, 4]",1330732800,AF290PNTO838I,"It is absurd that these are so cheap. They sound basically as good as pro studio headphones. Totally effortless, full range of sound that is completely clear. And since they are open, you can still hear things around you, so you don't walk around with that sensory-deprived ""living in a cloud, disconnected from the world"" feeling.Also they're totally comfortable. Cannot go wrong with these.","03 3, 2012",5.0,B00001P4ZH,Completely amazing,Justin
"[2, 2]",1262390400,A3UR1ZOS5PQGMP,"very good headphones, especially for the cost. The sound is not really accurate, its more muddled in the mids and lows. But for some reason, this just makes them sound awesome, like some vintage amp playing an old school record. I definitely recommend these.","01 2, 2010",5.0,B00001P4ZH,capturest that vintage sound of an old rock amp,"justmytwocents ""jason"""
"[2, 2]",1226188800,A1FMPZZL2642ZL,"I can't improve on what's already been said about these phones.  Sound as good as my Grado SR60 at about half the size and cost.  Seem to be very well constructed but I've only had them a few days.Stayed in place on my head through a sweaty 6-mile jog this morning.  First time I've had my tunes along on a jog and I highly recommend it.I run on a busy highway so I wanted to be able to hear outside noises for safety.  I could hear the traffic and the music.  With no outside noise, the music is just incredible.  I use 320kbps mp3 mostly and, although I have a pretty good pc stereo setup (M-AUDIO, Kenwood, Bose), I heard not only new musical nuances but words which I had not previously recognized.I don't pretend to be an audiophile and my hearing has gone downhill but I've been into music a long time.  We're into SACD, DVD-Audio with Klipsch and Polk speakers so I think I've heard some pretty good music.  I was still impressed with the clarity and fidelity of these little phones.  Oh, I've tried them with both my pc stereo setup and through a Sansa Clip player.  Both sound terrific.They don't look as hip as the little buds but they don't look totally dork either.  Cable is plenty long enough for me.  Now, I did hear a slight click with each jogging step which I think is just the wire slapping the phones or movement of the ear cup itself.  It may begin to bother me and if so I'll try to eliminate it but today it just helped me maintain a steady pace and didn't detract from the music at all.I think most people will really like these phones.  I definitely do.","11 9, 2008",5.0,B00001P4ZH,Glad I bought these babies!,"J. Wright ""jwright347"""
"[1, 1]",1263513600,A1TPQIM8DOH9JN,"I find them comfortable enough. They are also small and light. They do sound fine to me, but I am not a great judge of that anymore. However, there is one annoying thing, the short cord. I am sure that's all in the eyes of the beholder, but that's how I feel.","01 15, 2010",4.0,B00001P4ZH,Nice but...,"Karl Stocker ""pixeltek"""
"[1, 1]",1381017600,A2ZTSJRF8PYC5Y,"I needed a set of headphones that was small enough to take with me wherever I go. These deliver surprisingly punchy trebels and mids. The bass could be stronger, but is not at all shabby for other headphones in this price range. Love the retro look. The foldability makes them ideal for my laptop bag and workout bag.","10 6, 2013",5.0,B00001P4ZH,The best headphones you can get for less than $50,Keenahn
"[1, 1]",1265932800,APHEQQGFN0F31,"I agree with all the positive reviews about these amazing stereophones. They sound phenomenal for the price. The only negative is the weakness of the cords. After a year or two of normal use, one side or the other may break its connection and there's no way you can fix it yourself (many tiny strands to solder). I have returned mine twice to Koss (great lifetime warranty) and they have replaced them for a small $6 shipping charge. It takes about 3-4 weeks. That's my only complaint.","02 12, 2010",4.0,B00001P4ZH,"Great sound, weak cord","Kenneth Deats ""trudeman"""
"[2, 2]",1240531200,A2EZ80LJMEMJM9,"These headphones are not only great for listening to music. But I bought them for playing electric guitar, piano, and violin thru them for prartice. The extra ohm ""60"" makes the diff over the 32 ohm ones on the market. I didn't want the big bulky studio ones that feel like you are wearing football helmet after a hour. These are feather lite and really can't even tell they are on your head. You line 6 Pod users or other multi effect users, well lover these. the extra ohm does make a diff in tone. No ice picking or high shrill. Rich bass and tone through out. Very pleased with them. As well as the tone for MP3's. Very rich tone all the way around. At 60 ohm you won't notice that much of a diff for mp3's. But for playing musical instruments thru them, the extra ohm makes a BIG diff in tone.Well be using these with my Line 6 Pocketpod and guitar on the shady back porch all summer long. They are not like my Marshall Stack, but they excellent.I know my neighbors well love em..","04 24, 2009",5.0,B00001P4ZH,Excellent in everyway!,Kenneth Matthews
"[1, 1]",1385683200,AHBCFCB295VIS,These are great sounding headphones ! They are little hard sometimes to resize for your head but the sound is stellar for the price.,"11 29, 2013",5.0,B00001P4ZH,Great sound and value.,Kent Hasel
"[5, 5]",1335398400,AIE03GJ95JW3Z,"28 years. 28 years and counting. This is how long since the Koss PortaPro was introduced, and to this day, they still roll off the production line virtually unchanged since 1984. Talk about market endurance and lasting appeal. This headphone model trudged through and survived the ever evolving portable music industry, from the cassette Walkman, to the era of MP3 players and the iPod and now, the streaming era. It's baffling to imagine how one seemingly unassuming product could accomplish such a feat.One probable cause is the quality to price ratio. The PortaPros have gone up in price over the years, but still, currently at $40, they still remain a great value in headphones because of their unrivaled sound quality at this price point. Koss, for the most part, is known more for their budget headphones but the PortaPro is one audiophile secret that the masses need to know about. These pump out sound so decent, they compare well enough against headphones way beyond  their price range! In fact, I like their sound signature so much that I use them as my starting reference headphones to analyze other sets. They are the ultimate beginner audiophile headphones.So what is it about these cans that make them so great? Why are they revered by fans all over, sparking a rather vocal cult following?Seeing them for the first time, you might not even dare venture to try them on. They look like light, flimsy, cheap 80's headsets. (Which is in a sense, what they really are.) Some may even argue vainly that they are so ugly and hideous, it will be horrifying to be caught dead with them hugging your noggin. ( I find them charmingly futuristic in a retro kind of way, though. Like how sci-fi movies in the 80's imagine what future thingies will look like.)  There's a minimalist no-frills commitment to these headphones' presentation. See, there's just this mere sliding metal headband on top attached to plastic mounts that support two thin, even more plastic, grilled sound drivers, thinly wired, with black foam padding, terminating into a 3.5 mm 45 degree jack. But that same plastic mount gives the PortaPros their unique iconic look and character. It's called the ComfortZone slider and together with the metal accents, it lends the PortaPros that RoboCop/Terminator aesthetic. It was probably a gimmick back in the day because the ComfortZone settings (Light to Firm) hardly do anything for me except point the drivers outward on the light setting, resting the foams on my temples. The PortaPros, therefore, are known and remembered for this look and Koss was smart not to tinker with something that is iconic. And you don't get the PortaPros for their ruggedness or luxurious build quality. They feel so utilitarian they could be the headphones communists will finally distribute to the proletariat. They feel so delicate and fragile that Koss was kind enough to give a lifetime warranty! So basically, if you buy a PortaPro now, you are set for life.At the end of the day, you get the PortaPros because of their sound characteristics. These would never have achieved their legendary status if not for their aural properties. This is why we obsess over headphones anyway. They are not a flash in the pan fad nor are they glossed over by celebrity marketing. These are honest and straight-forward consumer products endorsed by the same consumers themselves.What you get with the PortaPros is surprising clarity and detail, you can't believe a budget headphone is actually piping it out. The drivers on these things are awesome for their price and size but they are not perfect, of course.The high end detailing sparkles with this set although treble is somewhat grainy. Bass is substantial and not overpowering but, however, could get loose in the higher bass frequencies. This low end bleeds to the the lower mids rendering it with a slight nasality. The proper mid frequencies are forward and present but they lack smoothness. Technically, with these faults, you could argue that these shouldn't sound good, but all in all, when you combine these traits, it's actually a pleasurable listening experience.I think, coupled with their specific sound signature, what makes these portable sets shine is their soundstage and separation. Since they are technically open back sets, the soundstage is unconstrained by resonance, giving them this feathery, airy feel.  Instrument separation, as a consequence, is remarkably even and it fleshes detail out. Of course, there a lot of expensive high end sets that could do this better, but if you are upgrading from entry level sets near the PortaPro's price point then the sound difference will be life changing. Like I said, these could rival or outperform headphones twice or triple their price. Some people compare the PortaPros to another open back can, the Grado Prestige Series SR80i Stereo Headphone or theGrado Prestige Series SR-60i Padded Headphones, but nothing could be more different. These Grados are excellent and extremely detailed but they skew more towards the bright treble side of things which could sometimes be too harsh for some people. The PortaPros are tuned more as balanced sets, if not bass focused, what with their slightly forward mids.  Both these Grados and the PortaPros are brilliant entry-level sets , although the SR80i are twice as expensive. I use the PortaPros, appropriately enough,  more for 80's synth pop, rock and new wave while I prefer the Grados for acoustic guitar recordings, and  if you must, do get both.So in summary, the iconic PortaPros are a 20th century wonder for their longevity and enduring appeal. Their price to sound quality and their minimalist utilitarianism is probably the main reason why they have such a following. If you dig that retro chic look and you want a quick entry to quality sound without breaking the bank, then get yourself the PortaPros now!","04 26, 2012",5.0,B00001P4ZH,Koss PortaPro headphones: 20th Century Minimalist Masterpieces?,Kiko N.
"[6, 6]",1178841600,A2MY9VXHZYAHUZ,"Ok, I went on a headphone buying spree, so I'm comparing these PortaPros to headphones that cost many times as much (Sennheiser HD595), headphones that cost a bit more (Sennheiser PX100) and my old Sony headphones. Well, my Sonys are history. I never realized how smeary they were--no detail.These Koss PortaPros hold up very well in comparison with any of the phones I mentioned. Good detail and the frequency balance is excellent, far preferable to the PX100s and even comparable to the expensive phones. Very pleasant to listen to. If I had never heard those expensive phones, I would be happy to have these Koss PortaPros as my only phones.What I've learned by comparative listening is what people refer to as ""soundstage"". With the Koss phones, everything sounds like it is at your ear or between your ears. Not unpleasant, and you won't know what you're missing until you hear it for yourself, but the expensive audiophile phones give you a sonic perspective that extends beyond your ears--far more realistic. I know that considering the price differential this may be an unfair comparison, but I just had to point out that you do sometimes get what you paid for.So the bottom line is, I am in love with the sound of my expensive HD595 headphones and at the same time I am very happy to have these Koss PortaPros for portable use. As a bonus, the PortaPros are even more comfortable than the expensive phones. And, unlike some folks, I wouldn't say they are ugly at all--just different.","05 11, 2007",5.0,B00001P4ZH,Great value. Very pleasant.,"Kimba W. Lion ""kimbawlion.com"""
"[1, 1]",1368057600,A2T1BB7S1F9YYU,"Everything the the other reviewers said seems to be true.  Much, much better sound and more comfortable than the &#34;standard ear-buds&#34;.  I flew 10 hours back to the US from Germany, after watching 4 movies, they are immensely comfortable.  They do catch your hair when removing or adjusting them.  Very nice sound for an under $30 set of headphones.  The lifetime warranty was the final clincher for me.","05 9, 2013",4.0,B00001P4ZH,Great sound for an inexpensive set of headphones,Kingdavidhd
"[1, 1]",1393027200,A2WNVDIUMPMD87,"The Koss PortaPro has a great &#34;retro&#34; design because they haven't changed the darn things since they were introduced in the 80s. The reason being that they got it right the first time. The sound quality is great for open design headphones, they're easily adjustable (both the headband and the firmness with which the ears &#34;grab&#34; the head), very light, and can be worn for hours at a time without having any issues.They fold down into a relatively convenient size and even come with a travel bag. If mine get damaged, I will buy another pair.","02 22, 2014",5.0,B00001P4ZH,Classic headphones with Retro design,King Kashue
"[24, 26]",1130025600,A2MPT0SEX1ORN7,after reading most customer reviews and a few technical reviews on portable headphones the two names with the most positive comments were koss portapro and sennheiser px100 i bought both pairs to do my own comparisons after 1 week i submitted a review giving the portapros a definite edge although not a dramatic one after a full month of listening i no longer use the px100's i hear things on the portapros you don't even notice on the 100's i would like to amend my original opinion to say the portapros are significantly better and provide a lifetime warranty,"10 23, 2005",5.0,B00001P4ZH,porta pro or px100,K. lawrence
"[5, 5]",1201651200,APGN8QGF0P5QR,"These headphones work great. I use them with my Ipod touch and my laptop. They are light, extremely comfortable and have excellant sound. Tough to beat for the cost, and the Koss warrenty is the best. Highly recommend.","01 30, 2008",4.0,B00001P4ZH,Work great...,KRASSEL
"[2, 2]",1241222400,AFXNXN8TMGKZF,"I've had these headphones for close to ten years and primarily use them when I travel.Pros-----GREAT Sound-Lifetime Warranty-Once you have them on your head and adjusted they stay thereCons-----No volume control-They press so firmly on the side of my head it gets uncomfortable after a while, even using the pressure setting switch on light-I've had them in twice for repair - lost sound on one side (for no apparent reason - I'm not hard on them and don't use them that often, only a few times a year)-Every time I take them off they lose their adjustment settings-They really need to come with a better case.  Mine came with a drawstring pouch that was difficult to insert the phones into (I lost it when I sent them back for repair the first time).  Koss has some hard cases but one of the comments was that the case was way too big - not conducive to travel.Overall Grade - A for sound, B for comfort, C for sturdiness, the missing volume control and case, and the minor annoyances.Overall I'm pleased with these (would not have kept them for ten years otherwise) but perfect they ain't.","05 2, 2009",4.0,B00001P4ZH,Koss PortaPro Headphones - Still looking for the perfect travel headphone,Kris H. Freyermuth
